,language,language_test,r
85,it,du,0.7096183113724385
86,it,en,0.8084693199374876
87,it,no,0.7671633820616655
88,it,sp,0.8695419261813289
89,it,tr,0.6769973775676287
90,it,du,0.7846003802392576
91,it,en,0.7726478820074876
92,it,no,0.7849915362805123
93,it,sp,0.8030052864916042
94,it,tr,0.7477729877288732
95,it,du,0.7676774999612114
96,it,en,0.8284689395283519
97,it,no,0.754090673070809
98,it,sp,0.8805067044998132
99,it,tr,0.6222946452741865
100,it,du,0.8080715244887865
101,it,en,0.7308423627884009
102,it,no,0.7033269461300137
103,it,sp,0.8108121351900075
104,it,tr,0.6847676637590704
105,it,du,0.7153736885294405
106,it,en,0.6968015064502513
107,it,no,0.7808607252943378
108,it,sp,0.8187938752719484
109,it,tr,0.7101900417546664
110,it,du,0.6286405482040168
111,it,en,0.7675381914093317
112,it,no,0.791704250655083
113,it,sp,0.8565148370073817
114,it,tr,0.701467168760815
115,it,du,0.7003015127345931
116,it,en,0.7643772886576828
117,it,no,0.8146197389411387
118,it,sp,0.8776512660163276
119,it,tr,0.6981170179460342
120,en,du,0.7240736804719886
121,en,it,0.7126363872450026
122,en,no,0.7867744912271065
123,en,sp,0.7682827383510524
124,en,tr,0.664103417558464
125,en,du,0.7738471604924442
126,en,it,0.7509203433582364
127,en,no,0.6360675624543104
128,en,sp,0.7802548453851585
129,en,tr,0.674762101647813
130,en,du,0.7445870545501351
131,en,it,0.7834962010208889
132,en,no,0.7218809700950541
133,en,sp,0.8308394197193095
134,en,tr,0.662439252556431
135,en,du,0.6977910249197882
136,en,it,0.7089304318977527
137,en,no,0.6552077261774323
138,en,sp,0.8217804316358599
139,en,tr,0.5870999676206506
140,en,du,0.7668361029841593
141,en,it,0.6988698845973775
142,en,no,0.7650455830037317
143,en,sp,0.7578667602491149
144,en,tr,0.5435135490351487
145,en,du,0.7216829345841795
146,en,it,0.7721918206381004
147,en,no,0.7633599562115752
148,en,sp,0.7957674704401404
149,en,tr,0.6213815542494119
150,en,du,0.8087140847457535
151,en,it,0.7964780626905541
152,en,no,0.7888065275560165
153,en,sp,0.7929843088661579
154,en,tr,0.624377739376448
155,en,du,0.750704573485822
156,en,it,0.7800286539884731
157,en,no,0.7471149813215726
158,en,sp,0.8088050677354148
159,en,tr,0.5648511844054851
160,en,du,0.7962400229847679
161,en,it,0.7781093879006425
162,en,no,0.6974844224992136
163,en,sp,0.7174237515640891
164,en,tr,0.6221613921072656
165,en,du,0.6893552101780789
166,en,it,0.7225494879616088
167,en,no,0.7641968861891935
168,en,sp,0.7786654509974704
169,en,tr,0.6398144195910014
170,en,du,0.6331076901750844
171,en,it,0.7860994625142322
172,en,no,0.7761659189514656
173,en,sp,0.8286236931577485
174,en,tr,0.6660291176755191
175,en,du,0.6988610110551405
176,en,it,0.7607043786380414
177,en,no,0.7597701757853494
178,en,sp,0.8133443135644449
179,en,tr,0.6126708653759081
180,no,du,0.7021697377289522
181,no,it,0.7993974105018069
182,no,en,0.7213259720580882
183,no,sp,0.7978173059605206
184,no,tr,0.7630975509159252
185,no,du,0.7372329442667716
186,no,it,0.8121658395075034
187,no,en,0.7344225813019534
188,no,sp,0.7689190957350811
189,no,tr,0.731081615255755
190,no,du,0.809625403730074
191,no,it,0.7832656048326009
192,no,en,0.7135775764653884
193,no,sp,0.8520926016679015
194,no,tr,0.6808488953317369
195,no,du,0.7513040178711433
196,no,it,0.7783683400233111
197,no,en,0.7712839899662458
198,no,sp,0.8301629272203637
199,no,tr,0.6646649199364878
200,no,du,0.8027232023325744
201,no,it,0.7252202232428946
202,no,en,0.7156726078511171
203,no,sp,0.7707195007401186
204,no,tr,0.6456039627506095
205,no,du,0.6876572978476713
206,no,it,0.8373146041445909
207,no,en,0.7796297752574484
208,no,sp,0.8374260659292329
209,no,tr,0.615196356684222
210,no,du,0.8142770791032378
211,no,it,0.8201151765430253
212,no,en,0.7477279973369556
213,no,sp,0.7436974628567948
214,no,tr,0.714529761783598
215,no,du,0.7854089887569351
216,no,it,0.7985710556927068
217,no,en,0.7979692293346832
218,no,sp,0.8415113405773708
219,no,tr,0.6537113379301063
220,no,du,0.8028652244957674
221,no,it,0.845472507418364
222,no,en,0.7482906848327643
223,no,sp,0.7585398660599869
224,no,tr,0.648943075892918
225,no,du,0.6898368628800282
226,no,it,0.7308413670870411
227,no,en,0.673548911005379
228,no,sp,0.7506203302750586
229,no,tr,0.7173011782635901
230,no,du,0.6948771887387523
231,no,it,0.8251801341411283
232,no,en,0.7434657180615398
233,no,sp,0.8277241869775442
234,no,tr,0.6680684795600149
235,no,du,0.7673537661318344
236,no,it,0.7874069486970955
237,no,en,0.7886494551576103
238,no,sp,0.8363986632987983
239,no,tr,0.6317042605216173
240,sp,du,0.7365823734803385
241,sp,it,0.8186107989111037
242,sp,en,0.774422084293274
