,language,language_test,r
149,en,tr,0.337810075897995
150,en,du,0.48237728613115866
151,en,it,0.5850910462993596
152,en,no,0.22845524157379515
153,en,sp,0.5152084432377619
154,en,tr,0.3807812151525442
155,en,du,0.38264101079007834
156,en,it,0.5662525025441818
157,en,no,0.3956972232930549
158,en,sp,0.5496246934683836
159,en,tr,0.19985782256213558
160,en,du,0.5425336181060693
161,en,it,0.6118484729774478
162,en,no,0.21260039286705204
163,en,sp,0.47849651263642035
164,en,tr,0.28222774598624456
165,en,du,0.2928796697127934
166,en,it,0.5651921490283501
167,en,no,0.3190948805951436
168,en,sp,0.3814059631743047
169,en,tr,0.28430997976034106
170,en,du,0.30776332847631693
171,en,it,0.6245665646183526
172,en,no,0.392028926299456
173,en,sp,0.5875607303536198
174,en,tr,0.2783414158015055
175,en,du,0.4266545733656768
176,en,it,0.6019929659809493
177,en,no,0.22930514955778222
178,en,sp,0.5469969324487511
179,en,tr,0.26264066211187587
180,no,du,0.2748606688617901
181,no,it,0.3304524977931481
182,no,en,0.134156981400999
183,no,sp,0.2878813212004876
184,no,tr,0.3326133933552135
185,no,du,0.4460405222081416
186,no,it,0.3672203447101274
187,no,en,0.19561893533657332
188,no,sp,0.42587724228517776
189,no,tr,0.2983100150445166
190,no,du,0.5383448840373342
191,no,it,0.2831814303774676
192,no,en,0.3568754834479912
193,no,sp,0.47291761693451206
194,no,tr,0.25935532346528917
195,no,du,0.47518194560188926
196,no,it,0.45168666607496066
197,no,en,0.44401544104278545
198,no,sp,0.4026497705400175
199,no,tr,0.4077681833657315
200,no,du,0.5490850209061197
201,no,it,0.23308590675300078
202,no,en,0.26526433805152727
203,no,sp,0.2705855700851
204,no,tr,0.29210549884246045
205,no,du,0.4183317302819717
206,no,it,0.47796446637658585
207,no,en,0.3753326987416143
208,no,sp,0.4290454499502715
209,no,tr,0.34990738114333936
210,no,du,0.5242296142937789
211,no,it,0.41803699604098093
212,no,en,0.21641429887483438
213,no,sp,0.37790186503621326
214,no,tr,0.3451560921136494
215,no,du,0.4447902720210462
216,no,it,0.5125860650879874
217,no,en,0.25317133732008856
218,no,sp,0.3847325370017144
219,no,tr,0.1900331240245804
220,no,du,0.5746885960938597
221,no,it,0.4526821451163756
222,no,en,0.1532154621789745
223,no,sp,0.30235030635846205
224,no,tr,0.3253843700602851
225,no,du,0.3697033868213904
226,no,it,0.4412881068993751
227,no,en,0.24852242007633912
228,no,sp,0.290890395612768
229,no,tr,0.23522071842999914
230,no,du,0.33486923052485307
231,no,it,0.4191996828253137
232,no,en,0.2323852328269452
233,no,sp,0.3201232850392236
234,no,tr,0.17695245850009556
235,no,du,0.48141027611065496
236,no,it,0.5267467777727722
237,no,en,0.29137062999750507
238,no,sp,0.5039656214665427
239,no,tr,0.28312846876431447
240,sp,du,0.2369268643550597
241,sp,it,0.6036009687419224
242,sp,en,0.4050004161249881
243,sp,no,0.3399402674499095
244,sp,tr,0.3716805584006821
245,sp,du,0.3759013784661713
246,sp,it,0.5887262064059837
247,sp,en,0.31212926203313085
248,sp,no,0.43955572697535095
249,sp,tr,0.37449529848761226
250,sp,du,0.4530987093289218
251,sp,it,0.5870820901358484
252,sp,en,0.5005284969436917
253,sp,no,0.4229843126618462
254,sp,tr,0.22737517602794327
255,sp,du,0.48143005561843427
256,sp,it,0.6446261829606954
257,sp,en,0.492799288301905
258,sp,no,0.25184968730445145
259,sp,tr,0.4235599825660238
