,UID,Path,Run,IPS,Network,ROI,T_1,T_2,T_3,T_4,T_5,T_6,T_7,T_8,T_9,T_10,T_11,T_12,T_13,T_14,T_15,T_16,T_17,T_18,T_19,T_20,T_21,T_22,T_23,T_24,T_25,T_26,T_27,T_28,T_29,T_30,T_31,T_32,T_33,T_34,T_35,T_36,T_37,T_38,T_39,T_40,T_41,T_42,T_43,T_44,T_45,T_46,T_47,T_48,T_49,T_50,T_51,T_52,T_53,T_54,T_55,T_56,T_57,T_58,T_59,T_60,T_61,T_62,T_63,T_64,T_65,T_66,T_67,T_68,T_69,T_70,T_71,T_72,T_73,T_74,T_75,T_76,T_77,T_78,T_79,T_80,T_81,T_82,T_83,T_84,T_85,T_86,T_87,T_88,T_89,T_90,T_91,T_92,T_93,T_94,T_95,T_96,T_97,T_98,T_99,T_100,T_101,T_102,T_103,T_104,T_105,T_106,T_107,T_108,T_109,T_110,T_111,T_112,T_113,T_114,T_115,T_116,T_117,T_118,T_119,T_120,T_121,T_122,T_123,T_124,T_125,T_126,T_127,T_128,T_129,T_130,T_131,T_132,T_133,T_134,T_135,T_136,T_137,T_138,T_139,T_140,T_141,T_142,Language,Passage
1,1205,/mindhive/evlab/u/Shared/SUBJECTS/1205_FED_20240528e_3T1_PL2017,9,142,LangLoc,Lang_LH_IFGorb,-4.41948991244766,-2.66273315569094,-3.44651693947469,-6.82489531785308,-4.47354396650172,-2.74381423677204,-4.82489531785308,-2.50057099352875,0.0940236010658282,1.09402360106583,-0.960030452988235,-3.33840883136662,-3.74381423677204,-3.12219261515037,-2.04111153406933,-4.58165207460985,-0.365435858393653,-1.55462504758282,-1.31138180433959,-1.9330034259612,-1.90597639893417,-1.36543585839365,0.0940236010658282,-2.44651693947469,-3.68976018271798,-5.28435477731256,-1.74381423677204,0.661591168633379,1.20213170917395,-1.98705748001527,0.256185763227961,-1.12219261515037,-3.60867910163688,0.931861438903638,1.01294251998473,1.09402360106583,-2.71678720974501,0.148077655119891,2.31023981728202,2.79672630376854,2.41834792539015,-0.31138180433959,-1.20327369623146,0.742672249714474,0.95888846593067,-0.122192615150368,-0.933003425961203,0.877807384849632,2.49942900647125,1.20213170917395,-0.176246669204431,0.0669965740387966,3.9859154929577,0.95888846593067,-1.31138180433959,-0.689760182717976,-0.1492196421774,-0.797868290826045,-2.06813856109636,-1.0140845070423,0.95888846593067,-1.0140845070423,-0.635706128663912,-2.63570612866391,-1.98705748001527,-2.25732775028553,-0.0951655881233364,-1.50057099352875,-1.55462504758282,-1.44651693947469,0.68861819566041,1.95888846593067,0.68861819566041,-2.96003045298824,-1.82489531785308,-1.39246288542068,-1.58165207460985,2.60753711457932,3.63456414160635,4.58051008755234,3.55348306052531,1.63456414160635,-2.28435477731256,-1.28435477731256,-1.1492196421774,-3.41948991244766,-0.500570993528754,0.0399695470117649,-1.17624666920443,1.09402360106583,-2.74381423677204,-2.74381423677204,-1.63570612866391,1.8507803578226,0.742672249714474,2.36429387133609,3.41834792539015,2.22915873620099,1.41834792539015,1.76969927674151,0.8507803578226,1.68861819566041,5.03996954701176,5.41834792539015,6.79672630376854,3.33726684430906,2.82375333079557,1.12105062809286,2.12105062809286,1.39132089836312,0.580510087552341,-1.71678720974501,0.364293871336088,-1.09516558812334,-1.82489531785308,-3.96003045298824,-2.82489531785308,-2.47354396650172,-1.58165207460985,0.0669965740387966,2.14807765511989,0.985915492957702,3.41834792539015,-2.39246288542068,-2.63570612866391,0.499429006471246,3.12105062809286,3.82375333079557,5.68861819566041,4.01294251998473,4.33726684430906,4.44537495241718,7.74267224971447,5.17510468214692,4.31023981728202,5.17510468214692,4.44537495241718,2.17510468214692,1.28321279025499,-4.0140845070423,-1.98705748001527,-1.20327369623146,Hindi,1
2,1205,/mindhive/evlab/u/Shared/SUBJECTS/1205_FED_20240528e_3T1_PL2017,9,142,LangLoc,Lang_LH_IFG,-3.3950234741784,-1.43502347417837,-5.8350234741784,-4.62169014084503,-5.14169014084507,-4.86169014084504,-5.06169014084503,-4.98169014084505,2.6316431924883,4.21830985915494,1.95164319248829,-0.195023474178413,-0.955023474178404,0.898309859154949,0.364976525821589,-2.20835680751173,0.871643192488307,1.88497652582163,0.311643192488305,-1.9283568075117,0.791643192488266,1.01830985915495,-0.448356807511743,-1.52835680751173,-2.66169014084505,-1.02169014084507,1.79164319248827,2.89830985915495,1.15164319248828,-0.448356807511743,1.27164319248828,-0.741690140845037,-2.8083568075117,-0.0616901408450303,1.29830985915493,1.49830985915497,-0.501690140845028,-0.235023474178377,2.61830985915492,0.884976525821628,2.21830985915494,1.24497652582158,1.93830985915497,1.12497652582164,2.32497652582163,0.698309859154961,-1.31502347417836,1.36497652582159,2.39164319248829,0.644976525821619,0.61830985915492,4.35164319248827,3.6316431924883,2.71164319248828,-1.22169014084506,0.364976525821589,1.23164319248826,0.124976525821637,-1.43502347417837,0.15164319248828,1.92497652582159,-0.861690140845042,-1.03502347417839,-2.06169014084503,-2.31502347417836,-0.581690140845069,-1.19502347417841,-0.648356807511732,-1.03502347417839,0.431643192488252,-0.541690140845049,-0.355023474178381,-0.38169014084508,-0.55502347417837,-0.901690140845062,-1.9550234741784,1.43164319248825,3.00497652582163,4.87164319248831,2.52497652582161,3.48497652582159,-0.0083568075117455,-2.16835680751171,-3.54169014084505,-1.15502347417839,-2.9550234741784,-2.34169014084506,-1.96835680751173,-2.14169014084507,-0.568356807511748,-1.19502347417841,-0.968356807511725,-0.368356807511702,0.524976525821614,3.39164319248829,3.44497652582163,2.88497652582163,2.13830985915496,1.59164319248828,2.35164319248827,1.91164319248827,1.61830985915492,1.99164319248825,4.73830985915492,4.00497652582163,1.29830985915493,-0.141690140845071,-0.261690140845076,1.55164319248826,0.231643192488264,-3.51502347417841,-4.66169014084505,-1.31502347417836,-3.67502347417837,-3.47502347417839,-1.43502347417837,-0.795023474178379,-1.88835680751174,-2.94169014084508,-2.56835680751175,0.591643192488277,3.64497652582162,-0.195023474178413,-2.15502347417839,-1.46169014084506,1.33830985915495,2.59164319248828,2.24497652582158,3.89830985915495,1.92497652582159,3.1916431924883,3.73830985915492,3.24497652582158,3.32497652582163,3.21830985915494,2.68497652582164,0.324976525821626,-0.435023474178365,-3.32835680751174,-8.67502347417837,-5.8083568075117,-5.22169014084506,Hindi,1
3,1205,/mindhive/evlab/u/Shared/SUBJECTS/1205_FED_20240528e_3T1_PL2017,9,142,LangLoc,Lang_LH_MFG,-5.47782439316751,-1.94590949955051,-3.5203775846569,-5.45654779742284,-5.83952652082706,-3.83952652082706,-6.30761162721006,-5.39271801018879,0.607281989811213,2.22430326640693,0.628558585555879,0.309409649385657,1.16047347917294,2.82004794725799,0.968984117470768,-1.86080311657179,-1.56293077614623,-0.265058435720732,0.734941564279268,-2.37144141444412,-0.690590350614343,-0.860803116571788,-1.39271801018879,-2.45654779742284,-1.5842073718909,-0.818249925082398,0.394516032364379,1.09664369193888,0.798771351513324,-0.00973928678450875,0.0966436919388798,-1.39271801018879,-0.413994605933453,-0.839526520827064,0.777494755768657,1.20302667066227,0.224303266406935,-1.39271801018879,0.990260713215491,-0.265058435720732,1.05409050044949,0.266856457896324,-0.626760563380287,0.181750074917602,0.82004794725799,-0.094845669763231,-2.41399460593345,-0.265058435720732,-0.0310158825292319,-0.477824393167509,0.734941564279268,0.841324543002713,2.50089901108782,1.69238837278994,-1.83952652082706,-2.90335630806112,-0.265058435720732,-1.24378183997601,-2.09484566976323,-0.00973928678450875,2.77749475576866,1.69238837278994,0.394516032364379,-0.541654180401565,-1.5203775846569,-0.222505244231343,0.245579862151658,-1.45654779742284,-1.98846269103984,-2.20122864848668,-1.64803715912495,-1.20122864848668,-1.0522924782739,-0.882079712316454,-0.988462691039842,-0.626760563380287,-1.92463290380579,0.628558585555879,1.07536709619421,3.03281390470482,2.07536709619421,0.841324543002713,-0.094845669763231,-0.094845669763231,0.0966436919388798,-1.43527120167818,-1.96718609529518,0.351962840875046,-0.413994605933453,1.35196284087505,0.926430925981435,-0.435271201678177,0.33068624513038,0.181750074917602,1.7136649685346,2.64983518130055,3.75621816002399,0.628558585555879,0.543452202577157,1.60728198981121,2.11792028768355,0.671111777045269,0.28813305364099,1.84132454300271,4.77749475576866,2.37323943661971,1.33068624513038,1.45834581959843,2.22430326640693,3.69238837278994,0.203026670662268,-0.988462691039842,1.54345220257716,0.309409649385657,-1.73314354210368,-0.201228648486676,2.16047347917294,0.692388372789935,-1.43527120167818,-0.94590949955051,-1.2863350314654,3.03281390470482,0.139196883428212,-1.56293077614623,-0.71186694635901,0.373239436619713,0.734941564279268,1.24557986215166,2.88387773449205,3.79877135151332,4.09664369193888,3.7136649685346,3.07536709619421,4.4796224153431,3.67111177704527,3.33068624513038,3.22430326640693,3.30940964938566,0.224303266406935,-7.20122864848668,-6.11612226550795,-5.94590949955051,Hindi,1
4,1205,/mindhive/evlab/u/Shared/SUBJECTS/1205_FED_20240528e_3T1_PL2017,9,142,LangLoc,Lang_LH_AntTemp,-3.25667501944179,-4.14011060226392,-3.98673636913509,-4.60636827097557,-5.30575477404301,-4.28734986606759,-4.74133759612891,-4.47139894582216,-0.575693424349765,2.39363172902443,0.82921455111034,0.0746133241164557,0.430441544975395,0.896699213687043,0.890564244361883,0.270932342521405,-1.22600017281604,-0.201460295515403,0.761729888533637,-1.15238054091418,-0.275079927417266,0.66357037933119,0.448846452950818,-0.802687289380458,-0.31802471269333,-0.410049252570673,0.313877127797468,1.16050289466864,1.75559491920848,0.516331115527521,1.51019614620236,1.19117774129438,-1.06035600103689,-0.520478700423382,1.15436792534348,2.60835565540481,1.23412252657045,-0.0542210317117338,0.65743541000603,-0.103300786312957,-0.906981767908064,0.338417005098052,0.976453814914009,2.44271148362566,2.52860105417784,1.27093234252141,-1.28121489674243,0.123693078717679,2.16050289466864,1.92123909098763,1.00712866153981,2.12369307871768,4.06234338546619,2.25252743454593,-0.115570724963277,0.528601054177841,1.09301823209194,-0.32415968201849,-1.01741121576083,-0.673852933552212,1.22798755724529,-0.729067657478595,-2.07262593968721,-1.26280998876695,-1.33642962066881,-0.391644344595193,-0.962196491834447,-0.17692041821482,-0.741337596128915,-1.98060139980993,-2.4284541605461,-1.15851551023934,-0.379374405944873,-1.11557072496328,-1.11557072496328,-1.18919035686514,0.123693078717679,2.8353495204355,4.01326363086491,4.28933725049683,4.46111639160114,2.24025749589561,-0.15238054091418,-1.41618422189578,-1.1278406636136,-2.44072409919642,-2.61863820962589,-0.839497105331361,-1.37323943661971,0.399766698349595,-0.0358161237363106,-1.62477317895099,-0.943791583858967,0.221852587920125,1.44271148362566,2.08688326276678,1.86602436706124,1.14209798669316,1.94577896828827,1.35068694374837,0.209582649269862,1.00099369221465,0.964183876263689,2.48565626890172,4.86602436706124,3.11142314006742,-1.08489587833753,-2.03581612373631,-0.410049252570673,0.921239090987626,-1.02968115441115,-2.36096949796939,-1.47753391514732,-1.39777931392035,-2.50820876177312,-2.1278406636136,-0.925386675883544,-1.22600017281604,-1.73520262680375,-1.94992655318413,1.40590166767475,2.41817160632507,0.81080964313486,-1.75974250410439,-0.35483452864429,1.62062559405513,2.26479737319625,2.18504277196922,2.04393847749071,1.25866240387109,2.24025749589561,3.09301823209194,2.63903050203061,2.36909185172385,2.65130044068087,3.08688326276678,1.49179123822688,0.69424522595699,-0.790417350730138,-6.6002333016504,-6.02968115441115,-6.83949710533136,Hindi,1
5,1205,/mindhive/evlab/u/Shared/SUBJECTS/1205_FED_20240528e_3T1_PL2017,9,142,LangLoc,Lang_LH_PostTemp,-2.57846741465738,-2.27677249940314,-3.31406063499639,-2.56829792313198,-2.33100978753873,-2.3242301265218,-3.69711148245398,-2.43948436380992,1.61814275483414,1.6113630938172,-0.436094533301457,0.652041059918872,0.855430890427385,1.49271902602055,1.39441394127482,-1.78185724516584,-0.802196228216701,0.614752924325671,-0.042874194318415,-0.0835521604200835,-1.16829792313195,-0.02592504177602,-0.453043685843852,-0.686941990928574,-1.71406063499637,-1.05643351635229,0.662210551444332,1.69949868703753,1.51305800907141,1.06221055144431,1.15373597517311,-0.015755550250617,-1.15812843160654,0.994413941274843,2.00797326330871,2.43848173788501,-0.175077584148937,-0.822535211267564,1.46560038195281,1.09610885652904,0.841871568393458,1.21814275483416,2.45204105991888,3.60797326330874,1.32322750059683,-0.768297923131968,-0.832704702792967,1.31983767008836,2.57407495822395,2.46899021246128,1.59780377178328,2.96051563619005,3.77746478873246,1.83509190737652,-1.08355216042008,-0.120840296013341,-0.107280973979414,-0.659823346860776,-1.66660300787771,-0.141179279064147,0.194413941274831,-1.20897588923367,-2.297111482454,-2.34795894008113,-2.3886369061828,-1.71406063499637,-1.17507758414894,-0.663213177369244,-2.73100978753877,-2.08694199092855,-1.43609453330146,-0.463213177369255,0.0384817378849789,-1.27677249940314,-1.79541656719977,-0.958128431606554,0.496108856529077,1.93678682263072,3.78085461924093,4.41475292432568,3.22831224635956,0.68932919551213,-2.42931487228452,-2.29372165194553,-2.21914538075907,-3.51067080448792,-3.46321317736925,-2.81575555025063,-0.961518262115021,-0.666603007877711,-2.05304368584382,-2.7377894485557,-1.18185724516587,0.357125805681619,1.17407495822397,2.63170207686801,2.45543089042735,2.7130580090714,2.27238004296976,0.740176653139201,1.33339699212229,2.07576987347818,3.1435664836477,5.36051563619009,4.34017665313922,-0.219145380759073,-2.14456910957261,-1.20897588923367,1.69949868703753,0.00458343280024565,-2.93778944855569,-3.7479589400811,-1.16829792313195,-2.24965385533534,-3.05304368584382,-3.40558605872519,-1.8021962282167,-2.25643351635227,-2.43609453330146,-0.690331821437042,1.46221055144429,3.37068512771549,-0.734399618047235,-1.75134877058957,-0.331009787538733,0.502888517546012,1.83509190737652,4.38763428025788,3.62831224635954,2.24865122941043,2.79780377178326,4.26560038195277,3.8215325853426,3.59102411076634,4.43509190737649,2.51644783957988,1.14695631415617,1.36729529720702,-2.78524707567436,-6.57846741465738,-5.8191453807591,-5.23948436380994,Hindi,1
6,1205,/mindhive/evlab/u/Shared/SUBJECTS/1205_FED_20240528e_3T1_PL2017,9,142,LangLoc,Lang_LH_AngG,-4.25417118093179,-3.22340195016255,-1.8387865655472,-1.85417118093181,-0.792632719393339,-0.238786565547173,-4.08494041170104,-7.62340195016259,-3.90032502708567,1.51505958829898,4.43813651137589,3.1919826652221,-3.20801733477794,-4.1772481040087,-0.161863488624135,1.2842903575297,1.57659804983746,4.99198266522205,4.99198266522205,1.56121343445284,-0.269555796316411,2.20736728060672,4.34582881906817,2.1919826652221,-1.23878656554717,-3.40801733477798,-2.30032502708565,0.130444203683567,2.1919826652221,2.29967497291432,-1.74647887323948,-0.146478873239516,2.23813651137584,4.89967497291434,5.09967497291439,4.06890574214515,-1.33109425785489,-2.74647887323948,1.39198266522203,0.176598049837423,-4.57724810400873,-0.45417118093178,0.915059588298959,2.62275189599131,2.2842903575297,1.31505958829894,1.46890574214513,1.05352112676053,1.14582881906824,1.51505958829898,-0.500325027085637,-3.54647887323949,-0.177248104008697,1.42275189599127,1.1919826652221,1.73044420368353,-0.700325027085626,-2.02340195016257,-2.10032502708566,-0.546478873239494,-1.39263271939336,-2.03878656554718,-1.77724810400872,-3.30032502708565,1.71505958829891,3.49967497291436,0.0535211267605291,-0.300325027085648,0.915059588298959,1.14582881906824,-2.26955579631641,-1.79263271939334,2.29967497291432,1.08429035752977,-6.40801733477798,-0.500325027085637,1.54582881906822,4.37659804983741,2.6073672806067,-0.423401950162543,0.268905742145137,-0.577248104008731,-0.531094257854875,-4.54647887323949,-5.8387865655472,-2.25417118093179,-2.68494041170101,-0.331094257854886,1.13044420368362,0.991982665222054,-1.00801733477795,-2.90032502708567,-1.02340195016257,1.31505958829894,1.6073672806067,0.115059588298948,-0.77724810400872,0.622751895991257,0.253521126760518,1.13044420368362,-0.638786565547207,0.0227518959912913,-0.946478873239471,0.284290357529756,2.51505958829898,1.93044420368358,-1.59263271939335,-2.03878656554718,-2.36186348862412,2.02275189599129,2.09967497291439,2.20736728060672,4.14582881906824,3.37659804983741,3.1919826652221,0.345828819068174,-0.946478873239471,1.56121343445284,2.48429035752974,6.22275189599122,6.37659804983741,4.23813651137584,0.376598049837412,-4.71570964247024,-5.70032502708563,-2.23878656554717,-0.823401950162577,1.77659804983739,2.03813651137591,1.03813651137591,-1.86955579631643,-4.51570964247026,-1.08494041170104,1.42275189599127,3.5304442036836,3.57659804983746,-0.361863488624124,-3.77724810400872,-2.45417118093178,-4.56186348862411,-4.16186348862414,-4.28494041170103,Hindi,1
7,1205,/mindhive/evlab/u/Shared/SUBJECTS/1205_FED_20240528e_3T1_PL2017,9,142,LangLoc,Lang_RH_IFGorb,-1.37647506661597,-1.94404263418352,-1.403502093643,-0.43052912067003,0.434335744194868,0.353254663113773,-0.808907499048416,-1.43052912067003,1.94784925770836,1.73163304149216,1.35325466311377,-0.0251237152646127,-0.322421012561904,1.51541682527591,1.29920060905971,-0.835934526075391,0.947849257708356,1.43433574419487,1.92082223068132,1.24514655500565,0.704606014465128,0.0829843928435139,1.27217358203268,-1.13323182337274,1.73163304149216,1.02893033878945,1.11001141987055,3.02893033878945,2.21811952797862,1.6775789874381,2.86676817662726,2.02893033878945,1.16406547392461,0.488389798248932,0.650551960411065,1.78568709554622,0.0829843928435139,2.00190331176242,2.51541682527591,0.677578987438096,0.272173582032678,-0.241339931480809,-1.16025885039977,0.758660068519191,1.43433574419487,3.29920060905971,0.272173582032678,1.19109250095158,0.110011419870546,0.29920060905971,0.839741149600229,0.56947087932997,1.86676817662726,1.35325466311377,-0.241339931480809,1.78568709554622,-0.187285877426746,0.434335744194868,-2.3224210125619,-0.646745336886227,2.08298439284351,1.19109250095158,1.05595736581648,-0.781880472021385,-1.94404263418352,-0.70079939094029,-0.403502093642999,-1.48458317472409,-0.619718309859195,-0.295393985534872,0.353254663113773,-0.998096688237581,0.110011419870546,-0.376475066615967,-0.5386372287781,-2.3224210125619,-0.565664255805132,0.704606014465128,0.785687095546223,1.16406547392461,0.0289303387894506,-0.862961553102423,-0.944042634183518,-1.05215074229164,-0.619718309859195,-0.673772363913258,-1.88998858012945,-1.24133993148081,-1.37647506661597,-1.24133993148081,-3.16025885039977,-2.07917776931868,-0.944042634183518,-0.835934526075391,0.704606014465128,1.29920060905971,0.920822230681324,-1.18728587742675,-1.94404263418352,-1.37647506661597,-0.295393985534872,-1.10620479634571,0.353254663113773,0.4613627712219,1.86676817662726,-0.160258850399771,-0.917015607156486,-2.02512371526461,-0.0521507422916443,1.35325466311377,-0.673772363913258,-1.18728587742675,-2.403502093643,-2.403502093643,-1.86296155310242,-1.43052912067003,-1.97106966121055,-1.88998858012945,-1.5386372287781,1.29920060905971,-0.295393985534872,-1.403502093643,-1.3224210125619,-1.83593452607539,-1.70079939094029,-0.917015607156486,0.0559573658164823,-0.917015607156486,1.16406547392461,0.704606014465128,0.704606014465128,1.02893033878945,1.35325466311377,1.3802816901408,-0.754853444994353,0.0289303387894506,-1.48458317472409,-0.971069661210549,0.623524933384033,-0.754853444994353,0.4613627712219,0.218119527978615,Hindi,1
8,1205,/mindhive/evlab/u/Shared/SUBJECTS/1205_FED_20240528e_3T1_PL2017,9,142,LangLoc,Lang_RH_IFG,2.74187793427228,0.288544600938963,-1.47145539906103,-0.191455399060999,-0.364788732394345,-2.09812206572769,-3.11145539906101,-3.44478873239439,0.408544600938967,2.1018779342723,1.19521126760566,0.808544600939001,0.195211267605657,1.16854460093896,1.32854460093898,-0.564788732394334,1.04854460093895,2.14187793427232,0.275211267605641,-0.671455399061017,0.915211267605628,1.2218779342723,-0.871455399061006,-1.25812206572772,-0.618122065727675,1.20854460093898,2.51521126760565,2.00854460093899,2.84854460093896,3.00854460093899,3.48854460093895,1.26187793427232,0.275211267605641,-0.591455399061033,1.86187793427229,1.63521126760565,1.02187793427231,0.955211267605648,0.995211267605669,-0.364788732394345,0.00854460093898979,0.541877934272293,1.20854460093898,2.20854460093898,3.2218779342723,3.76854460093898,0.701877934272318,2.07521126760565,0.75521126760566,0.781877934272302,1.00854460093899,1.19521126760566,1.59521126760563,1.6618779342723,0.355211267605625,0.715211267605639,-1.36478873239435,-0.698122065727716,-1.29812206572768,0.368544600938947,0.968544600938969,0.688544600938997,0.115211267605616,-2.63145539906105,-1.751455399061,0.435211267605666,-1.6581220657277,-2.751455399061,-2.25812206572772,0.155211267605637,-1.96478873239437,-1.191455399061,-0.471455399061028,-0.804788732394343,-1.73812206572768,-1.01812206572771,0.155211267605637,0.208544600938978,1.70187793427232,2.20854460093898,-0.0314553990610307,-1.25812206572772,-1.71145539906104,-2.27145539906104,-2.16478873239436,-0.844788732394363,-0.73812206572768,-1.85812206572768,-1.44478873239439,-1.07145539906105,-2.64478873239437,-1.63145539906105,-0.0181220657277095,2.62187793427233,2.36854460093895,2.59521126760563,1.54187793427229,1.248544600939,0.501877934272329,1.688544600939,1.28854460093896,-0.418122065727687,0.195211267605657,2.54187793427229,2.12854460093899,0.381877934272325,-0.00478873239433142,0.621877934272334,0.928544600938949,1.70187793427232,-3.72478873239436,-3.45812206572771,-2.23145539906102,-4.13812206572771,-3.57812206572771,-1.15145539906104,-0.73812206572768,-1.29812206572768,0.47521126760563,-0.684788732394338,0.2218779342723,1.38187793427232,-1.57812206572771,-0.938122065727668,-0.0314553990610307,-1.23145539906102,-0.0181220657277095,0.51521126760565,0.235211267605621,0.395211267605646,0.581877934272313,1.98187793427229,0.101877934272295,0.0352112676056322,-0.164788732394356,-2.60478873239435,-2.67145539906102,-1.47145539906103,-2.93812206572767,-2.6581220657277,-1.57812206572771,-1.79145539906102,Hindi,1
9,1205,/mindhive/evlab/u/Shared/SUBJECTS/1205_FED_20240528e_3T1_PL2017,9,142,LangLoc,Lang_RH_MFG,-0.71860952951755,0.664369193886728,-0.25052442313455,-1.6122265507941,-1.42073718909199,-2.31435421036861,-2.27180101887922,-2.27180101887922,0.557986215163339,2.79202876835478,2.21756068324839,2.96224153431223,2.3877734492059,2.34522025771651,3.47287983218462,1.40905004495056,0.0686245130356724,2.94096493856756,3.81330536409951,1.57926281090801,2.3877734492059,1.79202876835478,0.962241534312227,0.0473479172909492,1.17500749175906,1.15373089601439,1.28139047048245,2.08990110878034,2.19628408750373,1.72819898112078,2.00479472580162,1.91968834282289,1.21756068324839,1.47287983218462,0.536709619418616,2.64309259814206,1.55798621516334,0.621816002397338,1.79202876835478,1.91968834282289,1.19628408750373,0.132454300269671,0.366496853461172,1.28139047048245,3.47287983218462,2.08990110878034,2.47287983218462,1.60053940665267,0.643092598142061,0.579262810908006,2.30266706622717,0.579262810908006,2.30266706622717,1.91968834282289,1.70692238537606,1.15373089601439,0.579262810908006,-0.165418040155828,-1.52712016781538,-0.739886125262217,1.21756068324839,1.02607132154628,-0.207971231645217,-0.229247827389884,-1.35690740185794,-1.46329038058138,-0.399460593347328,-1.67605633802816,-1.18669463590049,-1.46329038058138,-0.888822295474995,-0.931375486964328,0.281390470482449,-0.463290380581384,-1.18669463590049,-0.973928678453717,-1.44201378483666,-0.101588252921772,-1.05903506143244,0.792028768354783,-0.739886125262217,-0.697332933772827,-1.10158825292177,-1.54839676356011,-4.03775846568777,-2.22924782738988,-1.03775846568777,-1.03775846568777,-1.18669463590049,-0.378183997602662,-1.48456697632605,-1.29307761462394,-0.505843572070717,-0.48456697632605,0.0686245130356724,0.962241534312227,1.43032664069523,0.600539406652672,-0.846269103985605,-0.101588252921772,-0.335630806113272,-0.29307761462394,-0.527120167815383,0.281390470482449,2.43032664069523,2.19628408750373,0.0686245130356724,-1.05903506143244,-0.569673359304772,1.06862451303567,0.111177704525005,-2.888822295475,-0.48456697632605,-1.888822295475,-2.33563080611327,-1.42073718909199,0.217560683248394,-0.442013784836661,-1.42073718909199,-1.91009889121966,-2.65477974228349,0.238837278993117,-2.05903506143244,-3.27180101887922,-1.6547797422835,-1.01648186994305,-0.761162721006883,-0.633503146538828,0.70692238537606,-0.356907401857939,0.451603236439894,0.0686245130356724,-0.122864848666495,-0.144141444411162,0.728198981120784,-0.697332933772827,-0.931375486964328,-0.761162721006883,-2.10158825292177,-7.1228648486665,-5.25052442313455,-4.888822295475,Hindi,1
10,1205,/mindhive/evlab/u/Shared/SUBJECTS/1205_FED_20240528e_3T1_PL2017,9,142,LangLoc,Lang_RH_AntTemp,-1.96608485267438,-2.44461246003635,-1.9476799446989,-2.41393761341061,-1.37712779745965,-2.29737319623268,-1.98448976064986,-3.37712779745965,-0.597986693165183,1.44495809211088,2.0216452086753,1.18728938045444,1.4572280307612,1.38360839885934,1.94802557677349,0.500172816037264,0.573792447939127,1.7578415276937,1.59219735591455,-0.242158472306301,0.494037846712104,1.72716668106796,1.5247126933379,-1.13786399377869,0.291583858982051,0.144344595178381,0.561522509288807,1.1259396872029,0.892810852847106,0.45109306143604,0.831461159595563,1.30998876695753,0.555387539963647,0.862136006221306,0.751706558368539,1.44495809211088,0.579927417264287,0.340663613583274,0.917350730147689,-0.5427719692388,-2.42620755206087,0.46949796941152,0.684221895791893,1.10753477922748,2.29158385898205,1.93575563812317,0.984835392724392,1.02778017800046,1.96643048474891,1.09526484057716,0.395878337509657,0.745571589043379,2.1627495031538,1.10753477922748,0.63514214119067,0.0584550246261983,0.984835392724392,0.978700423399232,0.0584550246261983,-0.481422275987256,1.19955931910476,0.62900717186551,-0.186943748379917,-0.671606325067046,-0.54890693856396,0.408148276159977,-0.193078717705077,-1.03356951525109,0.62287220254035,0.205694288429925,-1.16853884040444,-1.5059621532879,-0.5427719692388,0.0461850859759352,-0.56117687721428,-0.236023502981141,-0.150133932429014,2.21796422708019,1.06458999395136,1.37747342953418,1.56152250928881,1.00324030069987,-0.690011233042469,-1.34031798150875,-1.01516460727561,-0.475287306662096,-0.671606325067046,-0.984489760649865,-0.585716754514863,-1.06424436187683,-1.08878423917747,-1.64093147844125,-1.22988853365598,-0.450747429361513,2.02778017800046,2.63514214119067,1.21796422708019,0.267043981681468,0.0461850859759352,0.279313920331731,-0.315778104208107,-0.137863993778694,0.279313920331731,1.4940378467121,2.03391514732562,0.150479564503541,-1.8065756502204,-1.85565540482162,-1.10105417782773,1.00937527002498,-0.518232091938216,-1.41393761341061,-0.53050203058848,-1.73295601831853,-1.88019528212226,-1.69001123304247,-0.125594055128374,0.230234165730508,-0.0826492698523111,-0.450747429361513,0.653547049166093,-0.444612460036353,-1.34031798150875,-2.6102566318155,-2.18080877905476,-0.493692214637576,0.328393674932954,-0.0826492698523111,0.359068521558754,0.966430484748912,-1.62252657046582,-0.671606325067046,1.1566145338287,0.555387539963647,0.0155102393501352,-0.769765834269492,-0.260563380281724,-0.843385466171299,-0.00902963795044798,-3.02129957660077,-1.9476799446989,-2.19307871770508,Hindi,1
