model,hf_id,layer,perturbation,n,mean_similarity,std_similarity,sem_similarity
xlmr_base,xlm-roberta-base,9,contentwords,1000,0.9398146271705627,0.014501510187983513,0.0004585780170616442
xlmr_base,xlm-roberta-base,9,nouns,1000,0.9090750217437744,0.026260441169142723,0.0008304280645534604
xlmr_base,xlm-roberta-base,9,verbs,1000,0.8813043236732483,0.029337098821997643,0.0009277205221895523
xlmr_base,xlm-roberta-base,9,nounsverbs,1000,0.9311081171035767,0.018940487876534462,0.0005989508168465496
xlmr_base,xlm-roberta-base,9,nounsverbsadj,1000,0.9368431568145752,0.015611514449119568,0.0004936794338384667
xlmr_base,xlm-roberta-base,9,functionwords,1000,0.8803170919418335,0.02480374090373516,0.0007843631574848635
xlmr_base,xlm-roberta-base,9,1LocalWordSwap,1000,0.9473172426223755,0.014180636033415794,0.00044843108535449507
xlmr_base,xlm-roberta-base,9,2LocalWordSwap,1000,0.9431218504905701,0.01506607886403799,0.0004764312461808233
xlmr_base,xlm-roberta-base,9,3LocalWordSwaps,1000,0.9404813051223755,0.015440261922776699,0.00048826395345545224
xlmr_base,xlm-roberta-base,9,4LocalWordSwaps,1000,0.9398901462554932,0.015429451130330563,0.0004879220861810409
xlmr_base,xlm-roberta-base,9,5LocalWordSwaps,1000,0.9385318756103516,0.015270291827619076,0.00048288902710731576
xlmr_base,xlm-roberta-base,9,Reversed,1000,0.9321040511131287,0.016331151127815247,0.0005164363437632379
xlmr_base,xlm-roberta-base,9,paraphrase,1000,0.9488425850868225,0.011684608645737171,0.00036949976888224956
