layer,r_tot,r_mean,r_std,lang,r_transf,r_random
9,0.5726460287428009,0.5774922590787026,0.08531168768276363,ro,0.20363082369134175,-0.031118718344377874
10,0.5683034595659118,0.570624056127566,0.08361694702195945,es,0.12927295039725697,-0.1401645060170855
10,0.5683034595659118,0.570624056127566,0.08361694702195945,mr,0.05221887734153197,0.14689041871093952
10,0.5683034595659118,0.570624056127566,0.08361694702195945,af,0.062155221491052584,-0.026844175704273356
10,0.5683034595659118,0.570624056127566,0.08361694702195945,vi,0.03355504442101251,0.005384163380668919
10,0.5683034595659118,0.570624056127566,0.08361694702195945,ta,0.0951916096959384,0.10308993525422155
10,0.5683034595659118,0.570624056127566,0.08361694702195945,lt,0.14172187717401605,0.035403292796934736
10,0.5683034595659118,0.570624056127566,0.08361694702195945,tr,0.14010607322743207,-0.012724803297872874
10,0.5683034595659118,0.570624056127566,0.08361694702195945,nl,0.19118237746443165,-0.10655070794601351
10,0.5683034595659118,0.570624056127566,0.08361694702195945,no,-0.036824298598131036,0.13911909828310548
10,0.5683034595659118,0.570624056127566,0.08361694702195945,fa,0.1102916299056158,0.11095047632150697
10,0.5683034595659118,0.570624056127566,0.08361694702195945,fr,0.20640673408675445,-0.023750048640852665
10,0.5683034595659118,0.570624056127566,0.08361694702195945,ro,0.262336768336039,-0.13022317523236873
11,0.5754644478665721,0.5802555171017829,0.0792607931887622,es,0.19261502666482397,-0.12467134155012691
11,0.5754644478665721,0.5802555171017829,0.0792607931887622,mr,0.07886958653824526,0.1479199112027984
11,0.5754644478665721,0.5802555171017829,0.0792607931887622,af,0.05875107151412534,-0.03645830068527561
11,0.5754644478665721,0.5802555171017829,0.0792607931887622,vi,0.08396550272403655,0.03867905056267596
11,0.5754644478665721,0.5802555171017829,0.0792607931887622,ta,0.21438542255742774,0.02861830709259957
11,0.5754644478665721,0.5802555171017829,0.0792607931887622,lt,0.1332840639258284,-0.0036046496648912342
11,0.5754644478665721,0.5802555171017829,0.0792607931887622,tr,0.11485244675009984,0.0004163331683140493
11,0.5754644478665721,0.5802555171017829,0.0792607931887622,nl,0.20999242926046832,-0.03229614715841367
11,0.5754644478665721,0.5802555171017829,0.0792607931887622,no,-0.004636282143399684,0.05460159084163223
11,0.5754644478665721,0.5802555171017829,0.0792607931887622,fa,0.12421512122991268,0.10836759557427837
11,0.5754644478665721,0.5802555171017829,0.0792607931887622,fr,0.21201844611816265,0.013818905543570752
11,0.5754644478665721,0.5802555171017829,0.0792607931887622,ro,0.3302972830630477,-0.11081367653066228
12,0.593980873463985,0.5947660466263807,0.07970202321711777,es,0.14671111964546935,0.0006857293489848582
12,0.593980873463985,0.5947660466263807,0.07970202321711777,mr,0.1151589176414648,0.09691813261800887
12,0.593980873463985,0.5947660466263807,0.07970202321711777,af,0.05240457122825065,-0.03458619164879151
12,0.593980873463985,0.5947660466263807,0.07970202321711777,vi,0.11431574388964584,0.09457718856563253
12,0.593980873463985,0.5947660466263807,0.07970202321711777,ta,0.24538260473328102,-0.03427304867535203
12,0.593980873463985,0.5947660466263807,0.07970202321711777,lt,0.20914406341614392,0.09038916366400578
12,0.593980873463985,0.5947660466263807,0.07970202321711777,tr,0.19809567140695414,0.045953985676564585
12,0.593980873463985,0.5947660466263807,0.07970202321711777,nl,0.243954307738509,-0.0234491605609522
12,0.593980873463985,0.5947660466263807,0.07970202321711777,no,-0.029931766499508218,0.09482972901899493
12,0.593980873463985,0.5947660466263807,0.07970202321711777,fa,0.17103264092001128,0.14220466150504793
12,0.593980873463985,0.5947660466263807,0.07970202321711777,fr,0.19392474591469974,0.06782204484371887
12,0.593980873463985,0.5947660466263807,0.07970202321711777,ro,0.4039718629104547,-0.023884543971826197
13,0.5838430578039288,0.5875261911457359,0.06612466672579667,es,0.07241128801728133,-0.022317084116573696
13,0.5838430578039288,0.5875261911457359,0.06612466672579667,mr,0.08701893453031721,0.06462801144101997
13,0.5838430578039288,0.5875261911457359,0.06612466672579667,af,0.07568142061940997,-0.0545975517538934
13,0.5838430578039288,0.5875261911457359,0.06612466672579667,vi,0.12015657014014533,0.14049601068859316
13,0.5838430578039288,0.5875261911457359,0.06612466672579667,ta,0.10167225738009672,0.038718988763227116
13,0.5838430578039288,0.5875261911457359,0.06612466672579667,lt,0.16040241324393628,0.1944655514178952
13,0.5838430578039288,0.5875261911457359,0.06612466672579667,tr,0.12485639942476268,0.0972512196001755
13,0.5838430578039288,0.5875261911457359,0.06612466672579667,nl,0.2473579387341281,-0.021744140166875436
13,0.5838430578039288,0.5875261911457359,0.06612466672579667,no,-0.049791663899373326,0.05619779676176096
13,0.5838430578039288,0.5875261911457359,0.06612466672579667,fa,0.15670531106751753,0.19558623221926244
13,0.5838430578039288,0.5875261911457359,0.06612466672579667,fr,0.1887882046189507,0.08177166847479393
13,0.5838430578039288,0.5875261911457359,0.06612466672579667,ro,0.37107409659542506,-0.039178288469808184
14,0.5897614592411393,0.5933745213976771,0.07371636817177014,es,0.05953602244829635,0.012417357631148014
14,0.5897614592411393,0.5933745213976771,0.07371636817177014,mr,0.0758347628209472,0.11549952021376239
14,0.5897614592411393,0.5933745213976771,0.07371636817177014,af,0.05293749045638931,-0.1016308257614953
14,0.5897614592411393,0.5933745213976771,0.07371636817177014,vi,0.12159374991957132,0.12467643038381743
14,0.5897614592411393,0.5933745213976771,0.07371636817177014,ta,0.06929729202884657,0.013015552345669217
14,0.5897614592411393,0.5933745213976771,0.07371636817177014,lt,0.14970971147379492,0.2138526798370067
14,0.5897614592411393,0.5933745213976771,0.07371636817177014,tr,0.1220600004047556,0.12160330203773187
14,0.5897614592411393,0.5933745213976771,0.07371636817177014,nl,0.2575267649068221,-0.01227150014216942
14,0.5897614592411393,0.5933745213976771,0.07371636817177014,no,-0.06440627612416572,0.09663191977741757
14,0.5897614592411393,0.5933745213976771,0.07371636817177014,fa,0.11462640917752855,0.1269875647310379
14,0.5897614592411393,0.5933745213976771,0.07371636817177014,fr,0.18063420941518898,0.045575329477467445
14,0.5897614592411393,0.5933745213976771,0.07371636817177014,ro,0.3372126483325406,-0.1519730903608404
15,0.5958966105523199,0.6024555345126718,0.06200254442684608,es,0.07037016673700643,0.056388717900882554
15,0.5958966105523199,0.6024555345126718,0.06200254442684608,mr,-0.004797017526581013,0.16557641296803727
15,0.5958966105523199,0.6024555345126718,0.06200254442684608,af,0.06755282838911782,-0.12271791328496981
15,0.5958966105523199,0.6024555345126718,0.06200254442684608,vi,0.09455739998233234,0.1575638096065253
15,0.5958966105523199,0.6024555345126718,0.06200254442684608,ta,0.12282876817870385,0.03112097289138991
15,0.5958966105523199,0.6024555345126718,0.06200254442684608,lt,0.07332940075887834,0.24757490187573453
15,0.5958966105523199,0.6024555345126718,0.06200254442684608,tr,0.10240506182140685,0.1552450185559108
15,0.5958966105523199,0.6024555345126718,0.06200254442684608,nl,0.20336292376027132,0.0067688070834135165
15,0.5958966105523199,0.6024555345126718,0.06200254442684608,no,-0.016587230217556946,0.1621784905505287
15,0.5958966105523199,0.6024555345126718,0.06200254442684608,fa,0.12203862208933595,0.15423685349690025
15,0.5958966105523199,0.6024555345126718,0.06200254442684608,fr,0.22677219127601952,0.016158553160219698
15,0.5958966105523199,0.6024555345126718,0.06200254442684608,ro,0.31059349994242413,-0.10917005218566059
16,0.6007512910509566,0.6096541467816721,0.06674145111043642,es,0.06895875800390742,0.014436870177032587
16,0.6007512910509566,0.6096541467816721,0.06674145111043642,mr,-0.03381051752289054,0.13755985158241157
16,0.6007512910509566,0.6096541467816721,0.06674145111043642,af,0.09106030556693584,-0.1366922858584009
16,0.6007512910509566,0.6096541467816721,0.06674145111043642,vi,0.06922633451420022,0.12869455318341394
16,0.6007512910509566,0.6096541467816721,0.06674145111043642,ta,0.17368035515172847,0.012600171172813918
16,0.6007512910509566,0.6096541467816721,0.06674145111043642,lt,0.09364890015624716,0.12673680837244838
16,0.6007512910509566,0.6096541467816721,0.06674145111043642,tr,0.12066846886208167,0.16587678003264267
16,0.6007512910509566,0.6096541467816721,0.06674145111043642,nl,0.23989882213353253,0.008479513509711248
16,0.6007512910509566,0.6096541467816721,0.06674145111043642,no,-0.03548820722859627,0.1613427318876262
16,0.6007512910509566,0.6096541467816721,0.06674145111043642,fa,0.17117795050437024,0.15281431428974224
16,0.6007512910509566,0.6096541467816721,0.06674145111043642,fr,0.20992796003868563,-0.021540402282206512
16,0.6007512910509566,0.6096541467816721,0.06674145111043642,ro,0.33679913036656284,-0.13504013469927426
17,0.5809167078838355,0.5916079847346257,0.06563614165690831,es,0.09193087257518062,0.01845379513093935
17,0.5809167078838355,0.5916079847346257,0.06563614165690831,mr,-0.05927137201893566,0.1881065948390629
17,0.5809167078838355,0.5916079847346257,0.06563614165690831,af,0.1163044177577568,-0.06840518070251042
17,0.5809167078838355,0.5916079847346257,0.06563614165690831,vi,0.06527674823315151,0.07051719260748072
17,0.5809167078838355,0.5916079847346257,0.06563614165690831,ta,0.05265406328501822,0.09561931419932344
17,0.5809167078838355,0.5916079847346257,0.06563614165690831,lt,0.11796924180806707,0.14084818567905488
17,0.5809167078838355,0.5916079847346257,0.06563614165690831,tr,0.16170823171101437,0.12747009343079543
17,0.5809167078838355,0.5916079847346257,0.06563614165690831,nl,0.2644853828397529,-0.03237920214863219
17,0.5809167078838355,0.5916079847346257,0.06563614165690831,no,-0.062477174410637916,0.1360527341112563
17,0.5809167078838355,0.5916079847346257,0.06563614165690831,fa,0.10609288424951344,0.13728659515635155
17,0.5809167078838355,0.5916079847346257,0.06563614165690831,fr,0.21758681023064008,-0.0536657045084762
