train,condition,language,model,r1,r2,r3,r_mean,r_sd
main,experimental,Korean,xglm_med,-0.01613379951398028,-0.059868249673701635,0.45612974553446833,-0.01613379951398028,0.0
main,experimental,Korean,xglm_large,0.06224178906178301,-0.07178721272347223,0.3283953967867714,0.06224178906178301,0.0
main,experimental,Korean,xglm_xl,0.32161461459304497,0.004594595806220559,0.3522018246335722,0.32161461459304497,0.0
pereira,experimental,Korean,nllb200_distilled_600M,0.14811304822047977,0.0900167931490349,-0.3524910548119405,0.14811304822047977,0.0
pereira,experimental,Korean,nllb200_distilled_1B,0.07376664645938957,0.07838649508135333,-0.2235598017726908,0.07376664645938957,0.0
pereira,experimental,Korean,nllb200_1B,0.11304363993090408,-0.010939656663281953,-0.2819920415651052,0.11304363993090408,0.0
pereira,experimental,Korean,xlm_align,0.2766046670840031,-0.0074812461175016295,-0.03221534515636416,0.2766046670840031,0.0
pereira,experimental,Korean,infoxlm_base,0.15692629329785512,-0.06258246205235507,0.10113224710607434,0.15692629329785512,0.0
pereira,experimental,Korean,infoxlm_large,0.2740902753336381,-0.20726071764652043,-0.09039311533349904,0.2740902753336381,0.0
pereira,experimental,Korean,multiminilm,0.1928540978085153,0.08965866982099861,0.08099576186724919,0.1928540978085153,0.0
pereira,experimental,Korean,xlmr_base,0.1867993536509836,-0.15038286775327497,0.287150054233926,0.1867993536509836,0.0
pereira,experimental,Korean,xlmr_large,0.07126315514929608,-0.2314769825824521,0.03269148702402029,0.07126315514929608,0.0
pereira,experimental,Korean,distilmbert,0.34997282595167883,0.03055360785425937,-0.3218401249681499,0.34997282595167883,0.0
pereira,experimental,Korean,bert_base,0.20831461779844773,-0.03964845074077845,-0.10382153264253419,0.20831461779844773,0.0
pereira,experimental,Korean,mdeberta,0.041600863561660616,0.1713490542904173,-0.056445910314867974,0.041600863561660616,0.0
pereira,experimental,Korean,mt5_small,0.0432763218171332,0.01886380825656736,-0.1366138420556662,0.0432763218171332,0.0
pereira,experimental,Korean,mt5_base,-0.01601948405248424,-0.009060693171461135,-0.1501991698450675,-0.01601948405248424,0.0
pereira,experimental,Korean,mt5_large,0.2236151285974525,0.02211266540513909,0.018451444248873558,0.2236151285974525,0.0
pereira,experimental,Korean,mgpt,0.1813099742633865,0.04957035962653734,0.30722599724793354,0.1813099742633865,0.0
pereira,experimental,Korean,xglm_small,0.47231269832512196,0.05885831424613321,-0.27477252969481325,0.47231269832512196,0.0
pereira,experimental,Korean,xglm_med,0.11876133707796346,0.10599063707554406,0.1804843300717469,0.11876133707796346,0.0
pereira,experimental,Korean,xglm_large,-0.0855487389521493,-0.24784456081541997,0.09998043800341415,-0.0855487389521493,0.0
pereira,experimental,Korean,xglm_xl,0.4417414221986539,0.1863758204717583,-0.1275632164771806,0.4417414221986539,0.0
control,experimental,Korean,nllb200_distilled_600M,0.1563014271656556,-0.04289669135926091,-0.13191364505316536,0.1563014271656556,0.0
control,experimental,Korean,nllb200_distilled_1B,0.0608329223604005,0.033246909514004316,-0.038719674957784604,0.0608329223604005,0.0
control,experimental,Korean,nllb200_1B,0.15785161321237642,-0.05437123815399812,0.06312666853785699,0.15785161321237642,0.0
control,experimental,Korean,xlm_align,0.30800598886667613,-0.06703718836394655,-0.2155240104861634,0.30800598886667613,0.0
control,experimental,Korean,infoxlm_base,0.26285672793458387,-0.09791170251845052,0.0010625217714733998,0.26285672793458387,0.0
control,experimental,Korean,infoxlm_large,0.36034094189104454,0.021169973151669387,-0.04924664361515551,0.36034094189104454,0.0
control,experimental,Korean,multiminilm,0.051234289119350976,0.008897928945815857,0.09789842584832464,0.051234289119350976,0.0
control,experimental,Korean,xlmr_base,0.35213357110506777,-0.06936095112780427,0.043668624120097886,0.35213357110506777,0.0
control,experimental,Korean,xlmr_large,0.3662931730331968,0.070675846226153,-0.09817979377555122,0.3662931730331968,0.0
control,experimental,Korean,distilmbert,0.1798110020778563,0.3020794843605516,-0.2133816770044986,0.1798110020778563,0.0
control,experimental,Korean,bert_base,0.04865984005188281,0.16135193758679175,0.04109443193621514,0.04865984005188281,0.0
control,experimental,Korean,mdeberta,0.2471538249733305,0.08361989084236732,-0.0017827604532207214,0.2471538249733305,0.0
control,experimental,Korean,mt5_small,0.1098049937829697,-0.001146152193713154,-0.010951334433418688,0.1098049937829697,0.0
control,experimental,Korean,mt5_base,0.18810902798893664,0.06259404574258345,0.1690144074734604,0.18810902798893664,0.0
control,experimental,Korean,mt5_large,0.24044997380526265,0.11315783771007973,0.001537097287922179,0.24044997380526265,0.0
control,experimental,Korean,mgpt,0.16499738663129065,-0.11533224558961444,0.3772263239524015,0.16499738663129065,0.0
control,experimental,Korean,xglm_small,0.4845020476521173,0.08460172083881082,-0.3542771030272693,0.4845020476521173,0.0
control,experimental,Korean,xglm_med,0.34452189699612956,0.22426616426774448,-0.3558409639465898,0.34452189699612956,0.0
control,experimental,Korean,xglm_large,0.23846881503082906,0.043365804896960056,-0.1996825008064766,0.23846881503082906,0.0
control,experimental,Korean,xglm_xl,0.4372409252414663,0.06051602061706474,-0.33868914678217077,0.4372409252414663,0.0
natstor,experimental,Korean,nllb200_distilled_600M,0.10553472452360314,0.0686454755314371,0.43624035342979395,0.10553472452360314,0.0
natstor,experimental,Korean,nllb200_distilled_1B,0.15851685450428354,0.07461416074955884,0.2811297226923126,0.15851685450428354,0.0
natstor,experimental,Korean,nllb200_1B,0.21984166796796864,0.02442303957842414,0.2613762746062124,0.21984166796796864,0.0
natstor,experimental,Korean,xlm_align,0.2883072977080709,0.23964638078627565,-0.008488659048075447,0.2883072977080709,0.0
natstor,experimental,Korean,infoxlm_base,0.22639847750432532,0.2661186708039946,0.03424136453986316,0.22639847750432532,0.0
natstor,experimental,Korean,infoxlm_large,0.23726375538381708,0.16549150298543244,0.03790191430894947,0.23726375538381708,0.0
natstor,experimental,Korean,multiminilm,0.33066416167055246,0.23552657193432616,0.06785931237785348,0.33066416167055246,0.0
natstor,experimental,Korean,xlmr_base,0.2942779921514575,0.27017956430326606,0.0296820287581906,0.2942779921514575,0.0
natstor,experimental,Korean,xlmr_large,0.2296709237010594,0.1274000877105621,0.06980188397718615,0.2296709237010594,0.0
natstor,experimental,Korean,distilmbert,-0.10829286662314805,0.07056720245396118,0.394667240667644,-0.10829286662314805,0.0
natstor,experimental,Korean,bert_base,0.16222465780250303,0.07590705558927402,0.023847563650566103,0.16222465780250303,0.0
natstor,experimental,Korean,mdeberta,0.22693472364017733,0.05968372757931077,0.30007788827234066,0.22693472364017733,0.0
natstor,experimental,Korean,mt5_small,0.19600020945654398,0.03086202970297196,0.3221840818910532,0.19600020945654398,0.0
natstor,experimental,Korean,mt5_base,0.17064077316358411,0.04396998432685017,0.2961586343838734,0.17064077316358411,0.0
natstor,experimental,Korean,mt5_large,0.2756108895879795,0.05629817990859594,0.19608753404859525,0.2756108895879795,0.0
natstor,experimental,Korean,mgpt,0.5777427205484794,0.4073084147069134,-0.4021944219338449,0.5777427205484794,0.0
natstor,experimental,Korean,xglm_small,0.19616860853931828,0.060633862827261985,0.24434181538035246,0.19616860853931828,0.0
natstor,experimental,Korean,xglm_med,0.2462781160238471,0.07519617619780983,0.24149318477391638,0.2462781160238471,0.0
natstor,experimental,Korean,xglm_large,0.15770103291452553,0.13495433859192266,0.24765817116767527,0.15770103291452553,0.0
natstor,experimental,Korean,xglm_xl,0.30415703201492983,-0.030034070253402344,0.2829140845089087,0.30415703201492983,0.0
main,experimental,Portuguese,nllb200_distilled_600M,0.022633314937395167,-0.11092272045251475,0.20958958821043136,0.11611145157391327,0.0934781366365181
main,experimental,Portuguese,nllb200_distilled_1B,0.1153836669862623,-0.004513789628974714,0.2117824219563737,0.163583044471318,0.0481993774850557
main,experimental,Portuguese,nllb200_1B,0.21138799614086476,0.047295200426253826,0.1923081815995214,0.20184808887019307,0.00953990727067168
main,experimental,Portuguese,xlm_align,0.1045054287738168,-0.06289864356438579,0.1163711509140262,0.1104382898439215,0.005932861070104697
main,experimental,Portuguese,infoxlm_base,0.09783386100441473,-0.12245677531266529,0.19984315571753855,0.14883850836097665,0.05100464735656191
main,experimental,Portuguese,infoxlm_large,0.09195528899431198,0.0607607593314896,0.3047047573163658,0.1983300231553389,0.10637473416102693
main,experimental,Portuguese,multiminilm,0.012960859295086332,-0.11923117732900622,0.13578882484294283,0.07437484206901458,0.06141398277392825
main,experimental,Portuguese,xlmr_base,0.16542475189459022,-0.14197409984393702,0.3177529048051292,0.2415888283498597,0.07616407645526949
main,experimental,Portuguese,xlmr_large,0.013458663372113891,0.02210271280912838,0.32276545925388733,0.1681120613130006,0.15465339794088673
main,experimental,Portuguese,distilmbert,-0.04333931160254333,-0.06682323667335557,0.3006535337427154,0.12865711107008604,0.17199642267262938
main,experimental,Portuguese,bert_base,-0.014697362022992383,-0.06646693094774027,0.268392811931273,0.12684772495414032,0.1415450869771327
main,experimental,Portuguese,mdeberta,0.08089549386599669,0.05508935616740789,0.33121324535428354,0.20605436961014012,0.12515887574414342
main,experimental,Portuguese,mt5_small,0.059315164889800216,-0.0888952003521063,0.20773072192440054,0.1335229434071004,0.07420777851730016
main,experimental,Portuguese,mt5_base,0.1047741792766534,-0.04590647824682116,0.3276982869804228,0.2162362331285381,0.1114620538518847
main,experimental,Portuguese,mt5_large,0.24131450583754832,-0.04513330386396086,0.34305492424092415,0.29218471503923626,0.050870209201687916
main,experimental,Portuguese,mgpt,-0.04118264900777773,-0.23035096019985796,0.18531468679114818,0.07206601889168522,0.11324866789946296
main,experimental,Portuguese,xglm_small,0.11005031593463717,-0.08126479346121829,0.33588949887665615,0.22296990740564665,0.1129195914710095
main,experimental,Portuguese,xglm_med,0.15651502483042085,-0.027748567792800008,0.30912865404367323,0.23282183943704704,0.0763068146066262
main,experimental,Portuguese,xglm_large,0.07196441939785322,-0.06716552880297862,0.307839592074983,0.18990200573641813,0.1179375863385649
main,experimental,Portuguese,xglm_xl,0.25497295520910307,-0.04476494003211666,0.19938672478496466,0.22717983999703387,0.027793115212069203
pereira,experimental,Portuguese,nllb200_distilled_600M,0.2843777795734194,0.2390491058155075,-0.42141269659023745,-0.06851745850840901,0.35289523808182843
pereira,experimental,Portuguese,nllb200_distilled_1B,0.24073891209983328,0.3467346530920991,-0.2793099366011206,-0.01928551225064365,0.2600244243504769
pereira,experimental,Portuguese,nllb200_1B,0.28519463472636064,0.039337244851298,-0.34582941953205765,-0.030317392402848503,0.3155120271292091
pereira,experimental,Portuguese,xlm_align,0.38372056213020317,0.31291976660918064,-0.024264709147166295,0.17972792649151845,0.20399263563868475
pereira,experimental,Portuguese,infoxlm_base,0.3600371712900544,0.21593014576942693,-0.011907844150119116,0.17406466356996764,0.18597250772008675
pereira,experimental,Portuguese,infoxlm_large,0.09218041352646171,0.16778076941212322,-0.09529267831115332,-0.0015561323923458034,0.0937365459188075
pereira,experimental,Portuguese,multiminilm,0.3058106335829991,0.2030320420172497,0.07718461124736871,0.1914976224151839,0.11431301116781518
pereira,experimental,Portuguese,xlmr_base,0.35899395642072884,0.17442518601822923,-0.062132131215758286,0.14843091260248528,0.21056304381824356
pereira,experimental,Portuguese,xlmr_large,0.06718828610807148,0.2883476594684444,-0.08106903027530941,-0.006940372083618966,0.07412865819169046
pereira,experimental,Portuguese,distilmbert,0.15334155795577384,0.08107145427519273,-0.04837138830651799,0.05248508482462792,0.10085647313114592
pereira,experimental,Portuguese,bert_base,0.20215900633148967,0.12093735862680634,0.0516565556034887,0.1269077809674892,0.07525122536400049
pereira,experimental,Portuguese,mdeberta,0.14005776850305784,0.3238299981805547,-0.10346990738849936,0.018293930557279243,0.12176383794577861
pereira,experimental,Portuguese,mt5_small,0.18960169724363427,0.3133084381738612,-0.26207922663930616,-0.03623876469783595,0.22584046194147023
pereira,experimental,Portuguese,mt5_base,0.14584505726088798,0.3018757842594636,-0.10612629990665616,0.01985937867711591,0.12598567858377208
pereira,experimental,Portuguese,mt5_large,0.293996749978942,0.22995862556358415,-0.2610621932054811,0.016467278386730455,0.27752947159221153
pereira,experimental,Portuguese,mgpt,0.05318477920369072,0.1625015461176198,0.12218469013596424,0.08768473466982749,0.03449995546613676
pereira,experimental,Portuguese,xglm_small,0.4776909418508595,0.34173367678428224,0.05755266330890895,0.2676218025798842,0.21006913927097526
pereira,experimental,Portuguese,xglm_med,0.11206654510428153,0.31841156688985905,-0.037447262115598984,0.037309641494341274,0.07475690360994025
pereira,experimental,Portuguese,xglm_large,0.1676115231281592,0.2040785995199811,-0.10187284712937708,0.032869337999391054,0.13474218512876812
pereira,experimental,Portuguese,xglm_xl,0.32963650542548095,0.3314079662773666,-0.17694295433972668,0.07634677554287714,0.2532897298826038
control,experimental,Portuguese,nllb200_distilled_600M,0.21766040133325276,-0.07019555181510691,-0.1324596548165534,0.042600373258349686,0.17506002807490306
control,experimental,Portuguese,nllb200_distilled_1B,0.29539292571239334,0.13899999447727798,-0.1826253040092749,0.05638381085155922,0.23900911486083412
control,experimental,Portuguese,nllb200_1B,0.24976691077249571,-0.03205029198668962,-0.04986356819038532,0.0999516712910552,0.14981523948144052
control,experimental,Portuguese,xlm_align,0.3056610485463653,-0.008482601963493507,0.05332927031033817,0.17949515942835173,0.12616588911801357
control,experimental,Portuguese,infoxlm_base,0.33240373909832976,-0.16585446426605235,0.15037204282567482,0.2413878909620023,0.09101584813632747
control,experimental,Portuguese,infoxlm_large,0.37425791484275794,0.000792896198539714,0.1829636016513883,0.27861075824707315,0.09564715659568482
control,experimental,Portuguese,multiminilm,0.21735528136477994,-0.06952231268477653,0.15652785453429544,0.1869415679495377,0.030413713415242252
control,experimental,Portuguese,xlmr_base,0.3434502553195537,0.057514237979947334,0.22837049113364324,0.28591037322659846,0.05753988209295523
control,experimental,Portuguese,xlmr_large,0.3472328834138936,0.0050303757143520976,0.12324386938829968,0.23523837640109663,0.11199450701279695
control,experimental,Portuguese,distilmbert,0.09154990520192623,0.04698859847592354,0.08954526509580982,0.09054758514886802,0.0010023200530582047
control,experimental,Portuguese,bert_base,0.14976205056520528,-0.06767035765033678,0.08147746686703503,0.11561975871612015,0.03414229184908513
control,experimental,Portuguese,mdeberta,0.27406202322960066,0.18243451944402958,0.26644913635508516,0.27025557979234294,0.0038064434372577505
control,experimental,Portuguese,mt5_small,0.15648389376686758,0.1284730661360445,0.03414838779892815,0.09531614078289787,0.06116775298396972
control,experimental,Portuguese,mt5_base,0.19556405614077638,0.06132581051472563,0.25386542824190517,0.22471474219134077,0.029150686050564395
control,experimental,Portuguese,mt5_large,0.2951266726756176,0.10849257602660344,0.16925908213201046,0.23219287740381403,0.06293379527180357
control,experimental,Portuguese,mgpt,0.3502079315114548,0.2617928163223018,0.17943482868466454,0.26482138009805967,0.08538655141339513
control,experimental,Portuguese,xglm_small,0.5315117990764449,0.3707918147943303,0.06664424394954303,0.29907802151299395,0.2324337775634509
control,experimental,Portuguese,xglm_med,0.38553016174012766,0.3172331700174959,0.19360945336039503,0.28956980755026135,0.09596035418986631
control,experimental,Portuguese,xglm_large,0.36748441844695434,0.2699266297376375,0.11966595486461717,0.24357518665578576,0.12390923179116858
control,experimental,Portuguese,xglm_xl,0.3705936068715301,0.18156172933887227,0.20955367044500597,0.290073638658268,0.08051996821326206
natstor,experimental,Portuguese,nllb200_distilled_600M,0.16411634093743335,0.011068508769680506,-0.07349405814406641,0.04531114139668347,0.11880519954074989
natstor,experimental,Portuguese,nllb200_distilled_1B,0.25955505697510545,0.10167438189612583,0.07930922186016856,0.16943213941763702,0.09012291755746844
natstor,experimental,Portuguese,nllb200_1B,0.28328641353931355,-0.21155706584001552,0.33143883523687456,0.30736262438809403,0.024076210848780505
natstor,experimental,Portuguese,xlm_align,0.1831820827093791,-0.02801947696636476,0.2948368878617473,0.2390094852855632,0.055827402576184085
natstor,experimental,Portuguese,infoxlm_base,0.2531621180601703,-0.025764945029790216,0.3026158913106891,0.2778890046854297,0.024726886625259403
natstor,experimental,Portuguese,infoxlm_large,0.27835200550206946,0.09998841914979084,0.4325373674675394,0.35544468648480443,0.07709268098273497
natstor,experimental,Portuguese,multiminilm,0.09394473693236997,-0.03422962419350168,0.3000208093579613,0.19698277314516566,0.10303803621279567
natstor,experimental,Portuguese,xlmr_base,0.30110386835077085,0.056668456302061423,0.383686489123538,0.3423951787371544,0.04129131038638356
natstor,experimental,Portuguese,xlmr_large,0.25318361389535227,0.0010516150976178915,0.4064503932972294,0.32981700359629085,0.07663338970093855
natstor,experimental,Portuguese,distilmbert,0.1061896314242389,0.03093470076329133,0.06611755828510286,0.08615359485467089,0.020036036569568018
natstor,experimental,Portuguese,bert_base,0.24828704299669999,0.021858331704187956,0.20742762853914712,0.22785733576792355,0.020429707228776434
natstor,experimental,Portuguese,mdeberta,0.23023482395122635,0.11933585294045441,0.44114527069007625,0.33569004732065133,0.10545522336942495
natstor,experimental,Portuguese,mt5_small,0.03184568045983889,0.010741172362376402,0.34957329100317397,0.19070948573150642,0.15886380527166755
natstor,experimental,Portuguese,mt5_base,0.057806237569995686,0.12931678710778638,0.35021710707005427,0.20401167232002498,0.14620543475002928
natstor,experimental,Portuguese,mt5_large,0.14993058437767323,0.14085732970265138,0.3508528659519913,0.25039172516483227,0.10046114078715902
natstor,experimental,Portuguese,mgpt,0.453777335417928,0.5161597652165083,0.32501464395856805,0.389395989688248,0.06438134572967996
natstor,experimental,Portuguese,xglm_small,0.26768666091982884,0.12436542831580204,0.40582842745017733,0.3367575441850031,0.06907088326517424
natstor,experimental,Portuguese,xglm_med,0.3544303121418685,0.09452799694782393,0.4255851326500246,0.39000772239594655,0.03557741025407807
natstor,experimental,Portuguese,xglm_large,0.2926367065995192,0.10467637127026519,0.3956057853031336,0.3441212459513264,0.05148453935180722
natstor,experimental,Portuguese,xglm_xl,0.3535533058658691,0.05866342872936548,0.45019704725852866,0.40187517656219884,0.04832187069632979
main,experimental,Russian,nllb200_distilled_600M,-0.16579301179441303,0.5495293423854628,0.023848680124861812,0.13586167023863718,0.30257968654337597
main,experimental,Russian,nllb200_distilled_1B,0.06698351943528051,0.5279947733056093,0.16396449150236664,0.25298092808108547,0.19845366971437436
main,experimental,Russian,nllb200_1B,-0.06670957424718714,0.5115325652674196,0.07098479515066407,0.17193592872363217,0.24662298014696837
main,experimental,Russian,xlm_align,0.3369427743498378,0.38360716086679086,0.15458965466181301,0.29171319662614725,0.0988147781217779
main,experimental,Russian,infoxlm_base,0.14949466386481491,0.3832262024805833,0.19858658722476177,0.2437691511900533,0.1006270543501493
main,experimental,Russian,infoxlm_large,0.22649130430673298,0.31545413682890655,0.15870395468622475,0.23354979860728808,0.06418733861016623
main,experimental,Russian,multiminilm,0.1320966267120403,0.3989838739624666,0.19459580191648762,0.24189210086366486,0.11397340510488434
main,experimental,Russian,xlmr_base,0.202693533225373,0.45360740848736275,0.1808876121517143,0.27906285128815006,0.1237422762151766
main,experimental,Russian,xlmr_large,0.17121178435528528,0.3679926394928602,0.28654274657670853,0.27524905680828465,0.08073139335107034
main,experimental,Russian,distilmbert,0.09687986297289466,0.442116731121454,-0.02395284450853406,0.1716812498619382,0.19748695812191847
main,experimental,Russian,bert_base,0.23821430687898576,0.377110396167479,-0.07760686551959634,0.17923927917562285,0.19026382987579352
main,experimental,Russian,mdeberta,0.2971338535328939,0.3684277699668953,0.035371478387638426,0.2336443672958092,0.1431894071666813
main,experimental,Russian,mt5_small,0.21060088909530175,0.4534408885189303,-0.16438487714934305,0.166552300154963,0.2541421883141053
main,experimental,Russian,mt5_base,0.2654599175652937,0.41533888431170934,-0.042304300605313344,0.21283150042389656,0.19050220277528854
main,experimental,Russian,mt5_large,0.14107730183006606,0.4047911535232379,0.053506419148534136,0.19979162483394605,0.14930007802080905
main,experimental,Russian,mgpt,-0.08508235810334847,0.4891828452598352,0.3083225608915525,0.23747434934934641,0.23973559429433441
main,experimental,Russian,xglm_small,-0.003910689592109902,0.5094359202044616,0.22030103617982966,0.2419420889307271,0.2101308113541558
main,experimental,Russian,xglm_med,0.010896899530449517,0.5585788211014097,0.32027748474539874,0.2965844017924193,0.22421699822385963
main,experimental,Russian,xglm_large,0.0040711393121991134,0.41150699542572067,0.2484999363719348,0.22135935703661822,0.16743845137190366
main,experimental,Russian,xglm_xl,0.3630370518547726,0.5135819122471454,0.20419336890740444,0.36027077766977417,0.12632248913560257
pereira,experimental,Russian,nllb200_distilled_600M,0.06347197860223655,-0.0014603122691979446,-0.07572073766195721,-0.004569690442972868,0.05686770753085181
pereira,experimental,Russian,nllb200_distilled_1B,0.2302325891653837,0.020001935051051443,-0.08653353564733965,0.054566996189698506,0.1316086421829414
pereira,experimental,Russian,nllb200_1B,0.27705606955921047,0.03219102275162979,0.03664984775505107,0.11529898002196377,0.11439401875906338
pereira,experimental,Russian,xlm_align,0.33819922220845633,0.25922826801823146,0.06764660526509761,0.22169136516392848,0.11359707725302615
pereira,experimental,Russian,infoxlm_base,0.29659635418666347,0.32654213708516083,-0.025914294910770404,0.19907473212035132,0.15956030039175179
pereira,experimental,Russian,infoxlm_large,0.047109577741126715,-0.12594445646687671,0.019704055319236188,-0.019710274468837937,0.0759475333520824
pereira,experimental,Russian,multiminilm,0.1865815637122349,0.35646925704223364,-0.08073044095297711,0.1541067932671638,0.17995712826183707
pereira,experimental,Russian,xlmr_base,0.2956082056007312,0.408021116615558,-0.09106433065337396,0.20418833052097177,0.21375962526259348
pereira,experimental,Russian,xlmr_large,0.08104873387313799,-0.048844962533530205,-0.04775496183464446,-0.005183730165012226,0.060977183798253835
pereira,experimental,Russian,distilmbert,0.29725507225738,-0.08675109953461632,0.2855554717095912,0.1653531481441183,0.17832859919539928
pereira,experimental,Russian,bert_base,0.2548576304663629,0.1931163440142093,0.2515734073042497,0.23318246059494063,0.028362731460377204
pereira,experimental,Russian,mdeberta,0.14357320932998446,0.11337864758121181,0.15374738456322437,0.1368997471581402,0.017142735184328163
pereira,experimental,Russian,mt5_small,0.201088245065871,-0.030985494915698058,0.03568020511451113,0.06859431842156137,0.0975604405427741
pereira,experimental,Russian,mt5_base,0.056625217196845254,0.04407850695920167,0.0752443631329619,0.05864936242966961,0.012803658870378975
pereira,experimental,Russian,mt5_large,0.11120928298430985,0.14288259744889426,0.20599719790462173,0.1533630261126086,0.039400226246951726
pereira,experimental,Russian,mgpt,0.17218853446036875,0.25163204369891634,0.11860739776572383,0.1808093253083363,0.05464813282901261
pereira,experimental,Russian,xglm_small,0.6599286645274137,-0.20989742730628205,-0.3937895870781359,0.018747216714331938,0.4595572640205999
pereira,experimental,Russian,xglm_med,0.17175327779639118,0.06018378054531763,0.02457303457874508,0.08550336430681797,0.06269671437320613
pereira,experimental,Russian,xglm_large,0.12336932456818255,-0.0335375434658498,-0.07020255651773438,0.00654307486153279,0.08395379785300197
pereira,experimental,Russian,xglm_xl,0.2817567380146373,-0.012507682447539595,0.22006568888645447,0.16310491481785072,0.1267051291367904
control,experimental,Russian,nllb200_distilled_600M,0.21082315004101274,0.26259136768570374,-0.2282727720665169,0.08171391522006653,0.22021019778189133
control,experimental,Russian,nllb200_distilled_1B,0.2683174501525323,0.30438565212954966,-0.15447388176397578,0.13940974017270202,0.20832813257043784
control,experimental,Russian,nllb200_1B,0.34722453794710295,0.3433533342966644,-0.13849436679587304,0.18402783514929813,0.22806311204737037
control,experimental,Russian,xlm_align,0.35763687528972077,0.28174574767190336,-0.05486629900002282,0.19483877465386712,0.1792657871600098
control,experimental,Russian,infoxlm_base,0.280787787109105,0.3383980594424708,-0.047028885448138144,0.19071898703447923,0.16975035399489707
control,experimental,Russian,infoxlm_large,0.4574156847044722,0.08229079264946275,-0.03471712565326523,0.16832978390022324,0.20992174219493878
control,experimental,Russian,multiminilm,0.2721398996891692,0.40065743482250255,-0.10255371856391339,0.19008120531591946,0.21347222803728447
control,experimental,Russian,xlmr_base,0.43122539521652653,0.3655724494801393,-0.0661843190979203,0.2435378418662485,0.22064064307557077
control,experimental,Russian,xlmr_large,0.42825094353280635,0.16793999837167706,-0.0013467714945554138,0.19828139013664267,0.17668993412163
control,experimental,Russian,distilmbert,0.20966928717164426,0.04224260483575422,-0.1567407382999023,0.031723717902498734,0.1497710740391277
control,experimental,Russian,bert_base,0.11106559151755623,0.14868467387775966,-0.09016198079085117,0.056529428201488235,0.10485728696192836
control,experimental,Russian,mdeberta,0.49825043523055756,0.26070639736309414,0.02581159366469015,0.26158947541944727,0.19287336022230564
control,experimental,Russian,mt5_small,0.33212692607342514,0.12423877198204568,0.022485820610748136,0.15961717288873967,0.12886201143360868
control,experimental,Russian,mt5_base,0.4170393555654365,0.15412737957204584,-0.015017397689397848,0.18538311248269482,0.1777656699855432
control,experimental,Russian,mt5_large,0.4847333004838868,0.28980374269570275,-0.03210917116005908,0.24747595733984348,0.2131122805527711
control,experimental,Russian,mgpt,0.5256474614501149,0.29224052855926425,-0.0673679840235678,0.2501733353286038,0.24391810948529
control,experimental,Russian,xglm_small,0.6462937547564591,-0.15758810016571312,-0.4466481158371553,0.014019179584530231,0.46239757566523204
control,experimental,Russian,xglm_med,0.4740683792577486,0.17466793932925795,-0.01853174720306511,0.21006819046131378,0.20265505089924254
control,experimental,Russian,xglm_large,0.4542202325036157,0.1351337884092073,0.03216255254618876,0.2071721911530039,0.1796762271516362
control,experimental,Russian,xglm_xl,0.32540847983278504,0.15261504498790684,0.15397479170949355,0.21066610551006182,0.0811370099551726
natstor,experimental,Russian,nllb200_distilled_600M,0.36241378341248276,0.01489375242755127,-0.09531495117771868,0.09399752822077179,0.19505888705028687
natstor,experimental,Russian,nllb200_distilled_1B,0.5412310664944372,0.36077296471270465,0.04320313669613131,0.3150690559677577,0.205871465030524
natstor,experimental,Russian,nllb200_1B,0.565082895725226,0.4264571644184094,0.07851863176946104,0.3566862306376988,0.20467402235453666
natstor,experimental,Russian,xlm_align,0.4198800522245982,0.17208527144148864,0.048314950143351014,0.21342675793647925,0.15448191943907982
natstor,experimental,Russian,infoxlm_base,0.38070730639554023,0.20389032813544083,0.10390486201006222,0.22950083218034778,0.11444597486010463
natstor,experimental,Russian,infoxlm_large,0.41250469476252904,0.19748441074204787,-0.1488660471832716,0.1537076861071018,0.23125970782220523
natstor,experimental,Russian,multiminilm,0.3774880038213371,0.3492856162343216,-0.0505997607940569,0.22539128642053394,0.19549447950152274
natstor,experimental,Russian,xlmr_base,0.504713574888873,0.21001306257348612,-0.034910346903200794,0.2266054301863861,0.22061274402568823
natstor,experimental,Russian,xlmr_large,0.47052184216024756,0.31800880175608776,-0.19199245740354504,0.19884606217093012,0.28329150847458145
natstor,experimental,Russian,distilmbert,0.11286240939643497,0.16857579687218724,-0.20632850393737073,0.02503656744375049,0.1651733283097876
natstor,experimental,Russian,bert_base,0.34640150147819226,0.11653266629760396,-0.22838274755715493,0.0781838067395471,0.23621629848768505
natstor,experimental,Russian,mdeberta,0.42759047251717724,0.32010449450844464,-0.14032447635669237,0.20245683022297647,0.2463230628970447
natstor,experimental,Russian,mt5_small,0.3403949080896656,0.32225515512513675,0.03813116381370882,0.23359374234283706,0.1384111685362258
natstor,experimental,Russian,mt5_base,0.409403806585167,0.33801118170653943,-0.08081280196841237,0.2222007287744314,0.21623617733348618
natstor,experimental,Russian,mt5_large,0.43651562676604805,0.28337916408012703,-0.10224647120400607,0.20588277321405632,0.22667218253125468
natstor,experimental,Russian,mgpt,0.6598149199459097,0.0079999930047983,-0.2357160286371269,0.14403296143786035,0.3780411321034094
natstor,experimental,Russian,xglm_small,0.2634501919836497,0.3364315174991906,0.0394649432193455,0.21311555090072862,0.12635259825738068
natstor,experimental,Russian,xglm_med,0.40527613768938325,0.3820021232048224,-0.13128813232627726,0.2186633761893095,0.24763543590233336
