UID,Path,Run,IPS,Network,ROI,T_1,T_2,T_3,T_4,T_5,T_6,T_7,T_8,T_9,T_10,T_11,T_12,T_13,T_14,T_15,T_16,T_17,T_18,T_19,T_20,T_21,T_22,T_23,T_24,T_25,T_26,T_27,T_28,T_29,T_30,T_31,T_32,T_33,T_34,T_35,T_36,T_37,T_38,T_39,T_40,T_41,T_42,T_43,T_44,T_45,T_46,T_47,T_48,T_49,T_50,T_51,T_52,T_53,T_54,T_55,T_56,T_57,T_58,T_59,T_60,T_61,T_62,T_63,T_64,T_65,T_66,T_67,T_68,T_69,T_70,T_71,T_72,T_73,T_74,T_75,T_76,T_77,T_78,T_79,T_80,T_81,T_82,T_83,T_84,T_85,T_86,T_87,T_88,T_89,T_90,T_91,T_92,T_93,T_94,T_95,T_96,T_97,T_98,T_99,T_100,T_101,T_102,T_103,T_104,T_105,T_106,T_107,T_108,T_109,T_110,T_111,T_112,T_113,T_114,T_115,T_116,T_117,T_118,T_119,T_120,T_121,T_122,T_123,T_124,T_125,T_126,T_127,T_128,T_129,T_130,T_131,T_132,T_133,T_134,T_135,T_136,T_137,T_138,T_139,T_140,T_141,T_142
182,/mindhive/evlab/u/Shared/SUBJECTS/182_FED_20161102_3T1_PL2017,17,142,LangLoc,Lang_LH_IFGorb,-6.61838599162536,-4.699467072706398,-2.672440045679423,-4.185953559192967,-24.348115721355043,-0.42919680243619496,-8.996764370003689,-11.267034640274005,-12.104872478111815,-2.5643319375712963,-15.942710315949626,-12.91568328892265,-3.672440045679423,-0.24000761324703035,-4.591358964598271,-4.023791397030777,-1.6183859916253596,2.787019413780058,1.949181575942248,-1.29406166730098,2.273505900266514,2.868100494861096,0.9221545489151595,-2.29406166730098,-2.5643319375712963,-2.807575180814524,2.030262657023286,-0.1318995051389038,-1.969737342976714,4.408641035401729,4.489722116482767,3.787019413780058,6.489722116482767,1.814046440807033,6.787019413780058,9.787019413780058,3.246478873239539,1.3275599543205772,-4.45622382946317,3.9221545489151595,3.651884278644957,0.6789113056719316,1.5167491435097418,-3.267034640274005,-2.672440045679423,-0.8886562618956759,0.32755995432057716,3.651884278644957,-0.02379139703077726,5.949181575942248,3.4356680624287037,0.19242481918547583,-3.2400076132470303,-2.888656261895676,0.11134373810432407,1.2194518462124506,2.9762086029692227,4.651884278644957,-5.321088694328068,-9.61838599162536,-11.07784545108484,-1.2400076132470303,-7.672440045679423,-1.6724400456794228,-1.6994670727063976,2.003235629996311,-2.29406166730098,4.949181575942248,5.192424819185476,0.7329653597259949,-1.6183859916253596,-1.0778454510848405,4.0572896840503745,1.3275599543205772,-5.321088694328068,-6.807575180814524,-9.726494099733486,-3.4832508564902582,-7.185953559192967,-0.24000761324703035,-0.3481157213550432,1.489722116482767,-1.1048724781118153,-5.996764370003689,-1.3751427483821317,1.0032356299963112,2.489722116482767,-0.6724400456794228,2.3005329272936024,3.327559954320577,3.8951275218881847,-0.24000761324703035,3.246478873239539,5.219451846212451,12.21945184621245,12.678911305671932,12.70593833269902,12.651884278644957,11.92215454891516,11.92215454891516,16.138370765131413,7.38161400837464,-1.4562238294631697,-0.02379139703077726,4.435668062428704,8.273505900266514,5.327559954320577,-5.672440045679423,-5.9427103159496255,-5.5373049105443215,-8.429196802436195,1.030262657023286,-1.969737342976714,0.35458698134766564,0.6518842786449568,-7.4021697754091065,-4.104872478111815,-0.48325085649025823,6.895127521888185,11.21945184621245,3.273505900266514,-2.429196802436195,0.003235629996311218,0.003235629996311218,-2.9427103159496255,2.2194518462124506,-0.02379139703077726,2.2194518462124506,-0.5913589645982711,4.895127521888185,3.5437761705368303,4.030262657023286,1.70593833269902,5.0572896840503745,0.7870194137800581,4.111343738104324,0.7059383326990201,5.111343738104324,-0.07784545108484053,-5.61838599162536,-6.375142748382132,-7.699467072706398
182,/mindhive/evlab/u/Shared/SUBJECTS/182_FED_20161102_3T1_PL2017,17,142,LangLoc,Lang_LH_IFG,-9.235305164319243,-7.581971830985935,-11.87530516431923,-5.408638497652646,-11.435305164319288,-5.715305164319261,-7.781971830985981,-11.368638497652569,-13.501971830986008,-5.048638497652632,-3.8353051643192657,-3.5286384976526506,2.4180281690140646,0.4713615023473494,-0.941971830985949,0.03136150234740853,-0.008638497652668775,6.444694835680707,4.204694835680698,4.684694835680716,3.8046948356807206,6.404694835680743,0.8180281690140419,-1.261971830985999,-0.4886384976525733,-1.5019718309860082,-0.6619718309859763,4.671361502347395,1.7780281690140782,2.671361502347395,1.2580281690140964,3.684694835680716,4.778028169014078,5.471361502347349,7.258028169014096,5.7113615023473585,7.098028169014015,4.831361502347363,4.271361502347418,3.138028169014092,0.12469483568077067,-1.6086384976525778,2.1113615023473358,-3.0486384976526324,-1.9819718309859127,1.1913615023473767,-0.20863849765260056,1.1646948356807343,-0.3419718309859263,3.458028169014028,1.7113615023473585,2.684694835680716,-4.3553051643192475,-2.70197183098594,-3.395305164319325,-1.6619718309859763,2.3246948356807025,1.444694835680707,-4.781971830985981,-7.901971830985985,-7.408638497652646,-2.941971830985949,-4.861971830985908,-1.5686384976526142,0.9913615023473312,-0.18197183098595815,-2.461971830985931,2.684694835680716,0.12469483568077067,-2.715305164319261,-5.661971830985976,-0.08863849765259602,0.7246948356806797,-0.3286384976526051,-5.221971830985922,-7.715305164319261,-4.27530516431932,-0.7686384976526597,-3.941971830985949,-0.5686384976526142,3.1246948356807707,2.138028169014092,1.4846948356806706,-0.8086384976526233,-2.075305164319275,1.4180281690140646,-1.1419718309859945,2.751361502347436,3.4846948356806706,-0.9819718309859127,-3.2086384976526006,3.0446948356807297,3.8980281690140828,4.071361502347372,8.844694835680684,11.391361502347422,13.578028169014033,9.084694835680693,6.804694835680721,10.164694835680734,7.2446948356806615,5.658028169014074,2.4046948356807434,1.2313615023473403,2.3246948356807025,5.778028169014078,5.431361502347386,-1.02197183098599,-4.2886384976526415,-5.368638497652569,-4.875305164319229,-1.3553051643192475,-2.0086384976526688,0.8713615023473267,-1.261971830985999,-5.875305164319229,-6.555305164319293,-2.1553051643193157,1.8580281690140055,6.29802816901406,1.6580281690140737,-0.5686384976526142,1.2180281690140191,-2.2753051643193203,-2.035305164319311,-1.3553051643192475,-1.2086384976526006,-3.6619718309859763,-1.848638497652587,-0.7286384976525824,-1.1953051643192794,-2.0086384976526688,-1.4886384976525733,-2.02197183098599,1.5113615023474267,3.7246948356806797,2.8446948356806843,4.444694835680707,5.058028169014051,0.37802816901410097,-2.848638497652587,-1.7553051643193385
182,/mindhive/evlab/u/Shared/SUBJECTS/182_FED_20161102_3T1_PL2017,17,142,LangLoc,Lang_LH_MFG,-9.185645789631394,-9.440964938567504,-6.398411747078171,-7.100539406652615,-4.01543302367395,-5.462241534312284,-9.568624513035616,-8.143092598142061,-6.057986215163282,-3.7175606832483936,-0.9090500449505043,0.8781839976026049,-4.951603236439837,-6.568624513035616,-4.313305364099506,-2.0579862151632824,1.1335031465388283,1.027120167815383,-1.0792628109079487,0.5803116571771625,-1.2920287683548395,-0.16436919388672777,-2.6962840875037273,-0.7175606832483936,-2.8026670662271727,3.1973329337728273,0.4739286784537171,-2.5047947258016166,-0.4196883428228375,-2.2920287683548395,-0.972879832184617,-3.5473479172909492,-2.5686245130356156,0.8994605933473849,1.7292478273899405,0.21860952951760737,-0.972879832184617,-1.5473479172909492,-3.589901108780282,-4.632454300269728,-3.2920287683548395,-6.036709619418616,-4.2707521726100595,-5.2707521726100595,-3.589901108780282,3.3675456997302717,0.15477974228349467,-2.036709619418616,-0.5047947258016166,-3.9941564279292834,-1.1430925981420614,-0.6962840875037273,-6.653730896014395,-8.27075217261006,-5.696284087503727,-6.653730896014395,-0.9090500449505043,-3.8664968534611717,-6.121816002397395,-7.143092598142061,-4.185645789631394,-2.7813904704823926,3.0696733593048293,1.878183997602605,1.899460593347385,-2.036709619418616,0.8569074018579386,3.537758465687716,1.878183997602605,-3.249475576865393,-4.313305364099506,-3.036709619418616,-0.8452202577165053,-2.313305364099506,-2.036709619418616,-1.6962840875037273,-0.20692238537606045,-3.8664968534611717,-6.249475576865393,-3.2707521726100595,4.814354210368606,-0.6111777045249482,-6.036709619418616,-5.802667066227173,0.8994605933473849,1.9845669763260503,0.7292478273899405,-0.24947557686539312,1.7079712316451605,1.4739286784537171,-1.4835181300569502,-0.20692238537606045,5.346269103985605,10.303715912496273,10.282439316751606,14.367545699730272,10.367545699730272,8.878183997602605,9.45265208270905,10.771801018879273,6.6441414444111615,7.537758465687716,7.367545699730272,5.7930776146239396,6.388822295475052,6.005843572070717,1.027120167815383,-0.6111777045249482,-1.2281989811207268,-4.462241534312284,-1.036709619418616,0.8994605933473849,2.0058435720707166,2.537758465687716,0.7505244231346069,-1.1430925981420614,-0.07926281090794873,1.2186095295176074,5.835630806113272,6.7292478273899405,1.4526520827090508,2.2824393167516064,1.1335031465388283,0.2398861252622737,5.197332933772827,6.282439316751606,7.7292478273899405,1.027120167815383,1.5590350614324961,3.7930776146239396,2.2186095295176074,3.1547797422834947,5.963290380581384,5.7079712316451605,4.814354210368606,7.176056338028161,4.537758465687716,6.5803116571771625,7.239886125262274,2.665418040155828,0.112226550794162,-0.887773449205838
182,/mindhive/evlab/u/Shared/SUBJECTS/182_FED_20161102_3T1_PL2017,17,142,LangLoc,Lang_LH_AntTemp,-8.003240300699872,-9.696491834442213,-8.745571589043493,-7.751706558368596,-8.880540914196786,-8.242504104380828,-11.205694288429981,-10.966430484749026,-5.8498660675710425,2.303508165557787,8.555041907889063,7.143998963103741,2.1378639937786375,1.9660848526743848,0.37712779745959324,0.6961462023675722,4.143998963103741,4.1255940551283174,3.929275036723425,2.5305020305884227,4.1010541778276774,6.051974423226511,-0.6964918344422131,-2.2609090123563647,-1.4265531841355141,-1.8191912209452994,-1.4940378467122173,1.9538149140240648,2.328048042858427,4.021299576600768,1.8249805581957617,1.37099282813449,2.610256631815446,4.131729024453534,3.30964313488289,0.9538149140240648,1.4568823986866164,2.278968288257147,-0.6351421411907268,2.4200725827356564,3.39553270543513,1.7084161410178922,2.9108701287480017,0.7881707422449153,1.3771277974595932,3.4752873066620396,3.8004406808952353,2.2482934416314038,1.7206860796682122,6.1133241164779974,5.242158472306187,2.5795817851897027,-0.8560010368962594,-0.4081482761599773,1.1992136870301238,1.6961462023675722,0.7881707422449153,-2.267043981681468,-2.8621360062213625,-6.383608398859451,-6.880540914196786,-3.2363691350557247,-4.058455024626255,-1.064589993951472,0.5120971226129996,-1.4265531841355141,-2.8130562516201962,0.972219821999488,3.935410006048528,2.002894668625231,-1.2486390737060447,0.015164607275551134,2.5918517238400227,1.4875572453123596,-0.8621360062213625,-2.8130562516201962,-2.5921973559146636,0.36485785880927324,-1.1566145338287015,2.2851032575823638,2.340317981508747,0.9047351594227848,-0.4204182148102973,-2.1627495031539183,-2.070724963276575,-0.1934243497796615,2.009029637950448,1.303508165557787,1.8740603127970417,3.35872288948417,2.7820357729196985,1.0519744232265111,3.3771277974595932,1.640931478441189,3.5427719692387427,5.33418301218353,4.604121662490343,3.8127106195455553,5.432342521385976,7.1010541778276774,5.671606325066932,1.7943057115700185,3.947679944698848,0.959949883349168,1.34645295083385,3.4630173680117196,6.7943057115700185,0.41393761341055324,-2.1504795645035983,-2.4449580921109373,-2.046185085975935,-3.5369826319882804,-4.1688844724790215,-3.8314611595956194,-2.279313920331788,-2.426553184135514,-6.138209625853278,-4.518577724012744,-4.622872202540407,-3.5553875399637036,-3.291583858982108,-4.119804717877855,-4.60446729456487,-2.66581698781647,-2.052320055301152,-1.346798582908491,2.9108701287480017,2.8986001900976817,0.6593363864166122,-0.06458999395147202,-0.6658169878164699,-0.2425041043808278,2.1808087790547006,0.2912382269074669,-0.04618508597593518,2.1992136870301238,3.076514300527151,4.579581785189703,-0.5737924479391268,-8.052320055301152,-9.745571589043493,-10.948025576773489
182,/mindhive/evlab/u/Shared/SUBJECTS/182_FED_20161102_3T1_PL2017,17,142,LangLoc,Lang_LH_PostTemp,-8.80687514920021,-11.986536166149335,-11.166197183098575,-12.525519216996827,-10.511959894962956,-9.572976844115487,-12.169587013607043,-11.837383623776532,-5.952637861064659,2.3558367152065784,8.023633325376068,8.423633325376045,3.6880401050370892,3.0202434948676,3.325328240630256,1.3727858677489166,4.921938410121811,5.233802816901516,4.247362138935387,4.240582477918451,5.2134638338505965,4.4371926474099155,-2.3390785390307656,-2.9492480305561912,-5.61704464072568,-4.206875149200187,-0.7017904034374851,1.0710909524947283,4.060921460969325,5.128718071138792,3.8032943423252163,2.4371926474099155,2.6677011219861697,4.572785867748962,2.7321079016472822,0.6609214609692344,0.9795655287658747,1.7897350202913458,-0.3255192169967813,2.2677011219861924,2.9456672236810846,1.233802816901516,2.5558367152065102,-0.8475531153019347,-1.8678920983527405,0.4236333253760449,1.8304129863929575,0.5083790880879633,2.8541417999523446,4.813463833850619,4.071090952494728,1.593124850799768,-1.586536166149358,-1.4746717593696985,-1.2577226068273148,-0.15263786106459065,3.413463833850642,-2.3695870136069743,-5.389925996657894,-8.945858200047724,-8.596705657674761,-4.389925996657894,-5.064502267844318,0.5727858677489621,4.593124850799768,-0.19670565767478365,-2.8136548102171446,1.3965146813083038,3.8982095965625376,2.6066841728336385,0.04058247791840586,2.6066841728336385,4.616853664359155,3.1626163762234683,-3.132298878013785,-3.2950107424205726,-3.044163284793399,-1.1865361661493807,0.050751969443808775,2.7693960372404263,3.0982095965624694,1.904989257579473,-0.9492480305561912,-3.596705657674761,-0.7424683695392105,0.4202434948675773,0.7490570541896204,0.8609214609692799,1.2846502745286443,1.9354977321556817,3.325328240630256,2.4982095965624467,4.7829553592744105,5.660921460969234,6.077870613511664,9.423633325376045,9.108379088087872,8.535497732155704,9.088040105037066,8.657531630460767,7.277870613511595,5.454141799952367,4.14566722368113,1.403294342325239,0.06092146096932538,3.5151587491048986,4.3999045118167714,-0.5661971830985522,-3.0170446407256577,-4.647553115301889,-3.650942945810357,-4.813654810217145,-6.437383623776441,-5.040773454284931,-3.864502267844273,-5.352637861064636,-6.2238243017426385,-4.318739555979846,-2.1628073525899936,-1.9526378610646589,-4.6000954881832286,-6.840773454284999,-5.325519216996781,-1.5390785390306974,-1.0475531153018665,-0.6272141322510834,3.70159942707096,4.532107901647237,2.1863451897828554,3.0168536643591324,1.166006206731936,1.281260444020063,3.9354977321556817,4.460921460969303,2.389735020291255,1.7558367152065557,1.3524468846981108,3.528718071138769,-0.505180233946021,-9.891620911912128,-11.840773454285,-14.372976844115442
182,/mindhive/evlab/u/Shared/SUBJECTS/182_FED_20161102_3T1_PL2017,17,142,LangLoc,Lang_LH_AngG,0.18927410617550322,-0.779956663055259,0.18927410617550322,-1.8261105092091157,-2.8261105092091157,-1.5645720476707083,-3.195341278439855,-4.2876489707475685,-3.4107258938245195,-1.8261105092091157,2.973889490790839,-0.610725893824565,-4.303033586132187,-2.8568797399783534,-3.072264355363018,-2.210725893824474,-0.026110509209161137,0.5123510292523861,1.9892741061754577,1.835427952329269,0.7738894907909071,0.8046587215601448,0.9892741061754577,-1.5491874322860895,-0.8876489707475912,0.45081256771391054,-2.1799566630552363,-2.7338028169014024,-2.1030335861322556,-0.2568797399783307,-0.9338028169014478,-0.7491874322860212,-1.5799566630553272,-1.0261105092091611,-1.0107258938245423,-1.1338028169014933,-1.7491874322860212,0.4815817984831483,-0.19534127843985516,0.6046587215600994,3.5892741061754805,1.7123510292524315,0.7585048754062882,-0.6876489707475457,-2.9799566630553045,-0.9030335861322101,-0.21072589382447404,1.512351029252386,-0.010725893824542254,-1.3030335861321873,-0.5645720476707083,-1.90303358613221,-2.795341278439878,-2.626110509209184,-0.47226435536299505,-1.3799566630552818,-1.3799566630552818,-4.056879739978399,-3.6414951245938028,-3.5799566630553272,-8.595341278439946,-6.04149512459378,-2.456879739978376,0.35850487540619724,1.389274106175435,-0.3184182015168062,0.4969664138677672,1.6200433369447182,3.7277356446370504,1.6046587215600994,2.404658721560054,1.1738894907908843,3.112351029252409,1.4354279523292917,0.5585048754062427,2.4200433369446728,0.32773564463707316,0.22004333694474099,0.3738894907908161,0.43542795232929166,-0.9953412784399234,-0.21072589382447404,1.204658721560122,-2.779956663055259,-2.672264355362927,1.09696641386779,2.1585048754062655,0.4661971830985294,-1.7184182015167835,0.8661971830985067,2.758504875406288,1.7431202600216693,-0.30303358613218734,-0.8876489707475912,1.0200433369446955,-1.5030335861322328,-1.1338028169014933,1.8661971830985067,2.081581798483171,0.4661971830985294,2.1277356446370277,1.4661971830985294,0.9277356446369822,1.527735644637005,2.1431202600216466,0.14312026002164657,-0.5030335861322328,-1.6876489707475457,-2.0107258938245423,0.17388949079088434,1.8815817984831256,2.943120260021601,2.527735644637005,4.527735644637005,4.850812567713888,4.358504875406197,1.789274106175526,0.05081256771393328,1.3277356446370732,1.1738894907908843,0.4200433369446728,-0.2568797399783307,-0.7645720476706401,-2.072264355363018,-0.6876489707475457,0.9277356446369822,-1.1799566630552363,0.4969664138677672,2.220043336944741,3.527735644637005,1.1892741061755032,2.3585048754061972,3.4508125677139105,1.5431202600216238,2.066197183098552,1.5585048754062427,3.0046587215600766,-0.5184182015168517,-0.11841820151687443,0.95850487540622,2.0508125677139333,2.327735644637073
182,/mindhive/evlab/u/Shared/SUBJECTS/182_FED_20161102_3T1_PL2017,17,142,LangLoc,Lang_RH_IFGorb,-5.52550437761704,-11.120098972211622,-14.120098972211622,-4.795774647887356,-17.22820708031975,-12.36334221545485,-17.039017891130584,-13.741720593833293,-8.039017891130584,-4.849828701941419,4.744765892653163,-14.255234107346837,-1.2011800532927737,2.501522649409935,-8.336315188427875,-3.120098972211622,-4.120098972211622,-0.3633422154548498,2.0961172440045175,0.6096307575180617,4.582603730491087,4.933955081842441,-0.03901789113058385,-4.120098972211622,-2.660639512752141,-2.2011800532927737,-0.6336124857251662,8.582603730491087,7.312333460220771,6.150171298058581,2.447468595355872,-0.20118005329277366,4.285306433193796,6.609630757518062,1.5555767034639985,1.3123334602207706,7.6907118385992135,4.258279406166707,0.6366577845451502,4.6907118385992135,7.7717929196802515,4.5555767034639985,5.042063189950568,2.3934145413019223,2.906928054815353,5.366387514274834,3.5285496764370237,4.0961172440045175,9.069090216977543,8.47449562238296,6.906928054815353,7.582603730491087,4.528549676437024,6.798819946707226,7.177198325085669,10.717738865626188,6.528549676437024,-2.876855728968394,-3.1471259992387104,-12.633612485725166,-11.876855728968394,-8.768747620860267,-10.498477350590065,0.15017129805858076,-0.17415302626568518,-3.633612485725166,-1.336315188427875,1.0150361629234794,1.9069280548153529,-3.36334221545485,-2.6876665397792294,-1.0390178911305838,3.2312523791397325,6.393414541301922,6.420441568328897,-3.093071945184647,-4.201180053292774,3.9339550818424414,-2.2282070803197485,-2.174153026265685,0.8528740007612896,5.663684811572125,3.8528740007612896,-1.4984773505900648,-4.687666539779229,-2.633612485725166,-7.498477350590065,5.0961172440045175,3.1771983250856692,5.528549676437024,2.825846973734315,2.9339550818424414,2.1501712980585808,-1.5795584316711029,9.31233346022077,6.366387514274834,4.123144271031606,5.015036162923479,8.663684811572125,6.015036162923479,6.447468595355872,4.85287400076129,6.825846973734315,-1.6876665397792294,0.5826037304910869,6.609630757518062,11.420441568328897,-1.9849638370765206,-3.633612485725166,-1.1471259992387104,-7.741720593833293,-5.282261134373812,-9.282261134373812,-3.2011800532927737,-3.633612485725166,-6.552531404644128,-5.633612485725166,-1.6336124857251662,-7.336315188427875,-2.714693566806204,-0.9038827559954825,-0.660639512752141,1.0690902169775427,-0.22820708031974846,-9.093071945184647,-2.7417205938332927,2.663684811572125,3.879901027788378,4.069090216977543,4.988009135896505,5.150171298058581,-3.2282070803197485,-4.7687476208602675,4.717738865626188,4.015036162923479,3.1501712980585808,4.47449562238296,4.6907118385992135,-7.36334221545485,-7.52550437761704,-3.498477350590065,-9.498477350590065
182,/mindhive/evlab/u/Shared/SUBJECTS/182_FED_20161102_3T1_PL2017,17,142,LangLoc,Lang_RH_IFG,-18.96507042253529,-20.525070422535237,-9.645070422535241,-18.231737089201943,-18.071737089201974,-15.725070422535282,-24.098403755868617,-22.511737089201915,-17.1517370892019,-1.0717370892018607,8.914929577464818,14.18159624413147,-2.0584037558685395,0.11492957746463617,-4.298403755868549,0.32826291079800285,-0.2717370892019062,7.594929577464654,8.154929577464827,6.448262910798121,9.514929577464727,7.194929577464791,1.4349295774647999,-2.8450704225352865,-2.0450704225352183,-1.8584037558686077,3.7015962441314514,2.2349295774647544,4.981596244131424,7.928262910798139,-0.791737089201888,-0.4717370892019517,4.928262910798139,0.5682629107980119,-5.765070422535246,-2.258403755868585,0.16826291079814837,1.7549295774647362,-1.0584037558685395,4.061596244131351,3.328262910798003,-1.6050704225352774,1.6482629107981666,-6.325070422535305,-3.258403755868585,-0.17840375586865775,0.4749295774647635,6.234929577464754,2.7149295774647726,6.248262910798076,5.114929577464636,2.501596244131406,4.288262910798039,-2.778403755868567,3.0749295774646725,2.221596244131433,4.341596244131324,-6.258403755868585,-10.791737089201888,-16.285070422535227,-16.405070422535232,-6.925070422535214,-13.405070422535232,-2.4450704225351956,2.968262910798103,0.15492957746482716,-4.111737089201938,5.061596244131351,3.5415962441313695,-0.12507042253514555,-1.4450704225351956,-1.258403755868585,6.274929577464718,6.594929577464654,0.5282629107980483,-6.151737089201902,-5.858403755868608,1.674929577464809,-0.35173708920183344,5.421596244131479,9.034929577464709,12.954929577464782,5.18159624413147,-3.0584037558685395,1.448262910798121,4.568262910798012,7.208262910798112,4.954929577464782,6.9415962441314605,8.394929577464836,7.581596244131333,5.701596244131451,5.021596244131388,3.6482629107981666,7.248262910798076,12.28826291079804,7.68826291079813,10.448262910798121,13.594929577464654,15.04826291079803,14.781596244131379,8.621596244131524,10.461596244131442,2.8215962441313422,2.968262910798103,8.741596244131415,10.68826291079813,-2.725070422535282,-8.63173708920192,-7.4584037558686305,-9.5650704225352,-6.751737089201924,-11.471737089201952,-8.071737089201974,-6.245070422535264,-6.978403755868612,-10.471737089201952,-11.525070422535237,-5.538403755868558,-5.471737089201952,-6.9917370892019335,-7.578403755868635,-7.95173708920197,-5.165070422535223,-7.778403755868567,3.8215962441313422,6.221596244131433,9.021596244131388,1.741596244131415,6.394929577464836,-0.8050704225352092,2.6082629107979756,9.821596244131342,12.101596244131315,7.154929577464827,9.92826291079814,4.594929577464654,8.421596244131479,4.68826291079813,-5.645070422535241,-9.098403755868617,-12.525070422535237
182,/mindhive/evlab/u/Shared/SUBJECTS/182_FED_20161102_3T1_PL2017,17,142,LangLoc,Lang_RH_MFG,-13.758615522924856,-14.26925382079719,-8.26925382079719,-11.26925382079719,-13.48201977824408,-12.48201977824408,-21.652232544201524,-18.48201977824408,-15.609679352712078,-5.588402756967412,1.1350014983516985,7.709469583458144,-1.545849565478079,-1.9288282888823005,-4.418189991009967,-0.9713814803716332,0.5605334132453663,3.7094695834581444,2.1350014983516985,1.9222355409049214,5.688192987713364,1.5818100089900327,-0.1628708420738576,-2.822445310158969,-1.9926580761164132,-0.6096793527120781,1.1562780940963648,1.0498951153730331,3.028618519628367,0.5392568175007,-1.099041054839745,-1.396913395265301,-0.24797722505252295,-0.29053041654185563,-5.20542403356319,-0.9501048846269669,0.5605334132453663,0.04989511537303315,-3.609679352712078,-0.37563679952063467,-1.184147437818524,-4.120317650584411,-2.3118070122866357,-4.630955948456744,-2.843721905903635,0.2626610728198102,3.6243632004793653,6.773299370692143,5.943512136649588,3.3690440515432556,2.3477674557984756,2.2839376685644766,1.815852562181476,-4.971381480371633,-2.2905304165418556,-0.1628708420738576,1.3477674557984756,-5.20542403356319,-7.588402756967412,-8.524572969733413,-6.396913395265301,-4.375636799520635,-5.524572969733413,2.8796823494155888,1.8796823494155888,-1.9926580761164132,-0.1628708420738576,2.156278094096365,5.1350014983516985,1.0924483068623658,-0.9075516931376342,-1.7160623314355234,1.8584057536708087,3.5392568175007,-2.6309559484567444,-4.843721905903635,-0.12031765058441124,-0.6947857356908571,-1.333083608031302,0.11372490260703216,5.475427030266587,5.879682349415589,-1.3118070122866357,-4.545849565478079,0.11372490260703216,2.603086604734699,3.7732993706921434,0.6243632004793653,3.5392568175007,4.645639796224032,3.815852562181476,4.9860653281389204,7.007341923883587,7.198831285585811,8.241384477075144,11.773299370692143,8.900958945160255,9.092448306862366,13.092448306862366,11.964788732394254,13.98606532813892,10.624363200479365,11.177554689841031,8.135001498351699,3.964788732394254,8.305214264309143,6.858405753670809,-4.9288282888823005,-7.907551693137634,-7.758615522924856,-6.4607431824993,-4.269253820797189,-8.077764459095079,-5.226700629307857,-3.2905304165418556,-5.588402756967412,-6.20542403356319,-5.843721905903635,-4.20542403356319,-3.7160623314355234,-5.311807012286636,-4.375636799520635,-4.099041054839745,-0.5671261612227454,3.241384477075144,5.241384477075144,9.858405753670809,6.922235540904921,5.560533413245366,7.5392568175007,1.5392568175007,6.624363200479365,9.943512136649588,11.603086604734699,6.305214264309143,6.709469583458144,4.347767455798476,6.2201078813304775,2.964788732394254,-3.2267006293078566,-4.247977225052523,-9.4607431824993
182,/mindhive/evlab/u/Shared/SUBJECTS/182_FED_20161102_3T1_PL2017,17,142,LangLoc,Lang_RH_AntTemp,-21.372288948414507,-24.40296379504025,-21.55633802816908,-21.360019009764187,-20.310939255162907,-19.807871770500356,-22.51952821221812,-23.948976064978865,-16.384558887064713,-5.899896310377585,3.8547049166162424,6.811760131340179,0.3025576773524108,0.9283245485180487,2.2596128920763476,1.3086926466776276,2.811760131340179,4.308692646677628,3.9528644258186887,3.5786312969843266,6.811760131340179,8.81176013134018,-0.2618595005617408,-0.7587920158990755,-0.5747429361445029,-0.29253434718748395,-0.041000604856208156,1.0694288429965582,3.5724963276592234,5.560226389008903,0.9160546098677287,-1.298669316512587,1.6215760822603897,5.566361358334007,2.2228030761253876,-2.5011233042426966,2.394582217229754,3.044888965696032,-0.5747429361445029,2.437527002505817,4.210533137475068,3.6461159595610297,6.1798582908493245,1.8669748552665624,1.8792447939168824,4.124643566922941,4.020349088395392,4.1798582908493245,4.032619027045712,5.854704916616242,7.627711051585493,8.204398168149964,2.1859932601745413,-0.3722889484145071,2.5479564503585834,3.1369135055732613,3.388447247904537,-3.4275036723407766,-6.1391601140586545,-5.464313488291737,-8.34161410178865,-5.623822690745783,-2.4090987643653534,0.020349088395391846,3.4804717877818803,1.425257063855497,1.462066879806457,4.995809211094752,5.320962585327834,1.2350730147757076,0.4866067571069834,2.302557677352411,2.2166681068002845,5.41912209453028,2.038753996370815,0.7872202540395392,-0.5195282122181197,2.756545407413796,1.8608398859413455,1.406852155880074,6.781085284714436,5.087833750972095,0.2902877387020908,-2.7035772919726924,-2.7035772919726924,1.014214119070175,2.713600622137733,1.5970362049597497,2.5847662663094297,5.64611595956103,4.971269333794112,4.247342953426028,6.075563812321775,4.639980990235813,4.62157608226039,7.523416573057943,5.308692646677628,7.020349088395392,9.78722025403954,9.26574786140145,7.449796941156137,4.8485699472910255,5.762680376738899,0.6031711742849666,1.719735591462836,4.259612892076348,7.284152769376988,2.118508597597838,-0.679037414672166,-0.6913073533223724,-1.286399377862267,-2.8508165557764187,-5.274129439211947,-5.433638641665993,-2.973515942279505,-0.022595696880671312,-5.169834960684398,-5.37842391773961,-5.37842391773961,-5.942841095653762,-5.537933120193543,-4.814006739825459,-5.697442322647589,-3.3784239177396103,-3.0962153287825913,-0.6360926293959892,4.750410438088579,6.314827616002731,2.075563812321775,3.302557677352411,3.824030069990499,0.7565454074137961,7.462066879806457,5.523416573057943,2.1982631988248613,6.327097554653051,5.4927417264322,5.118508597597838,-1.298669316512587,-13.70971226129791,-16.151430052708974,-17.844681586451316
