step,feature_name,r2
0,rating_imageability_mean,0.9999773613636807
0,rating_others_thoughts_mean,0.9999873779488531
0,rating_physical_mean,0.9999903021263338
0,rating_places_mean,0.9999708133384881
0,rating_valence_mean,0.9999788684284628
0,rating_arousal_mean,0.9999762158593518
0,rating_sense_mean,0.9999784536777787
1,rating_imageability_mean,0.9981079445145604
1,rating_others_thoughts_mean,0.9995693844331378
1,rating_physical_mean,0.9999109894973772
1,rating_places_mean,0.9999504559896414
1,rating_valence_mean,0.9998996130503055
1,rating_arousal_mean,0.999901569553859
1,rating_sense_mean,0.9804828320210587
8,rating_imageability_mean,0.9820602265168553
8,rating_others_thoughts_mean,0.9918898808070273
8,rating_physical_mean,0.9966754688751589
8,rating_places_mean,0.9983636071135904
8,rating_valence_mean,0.9949239483529223
8,rating_arousal_mean,0.9957855381003882
8,rating_sense_mean,0.8411162978423337
15,rating_imageability_mean,0.9674855475136102
15,rating_others_thoughts_mean,0.9881419273503869
15,rating_physical_mean,0.9931186865690388
15,rating_places_mean,0.9953368970583961
15,rating_valence_mean,0.9882316757441463
15,rating_arousal_mean,0.9878763941110464
15,rating_sense_mean,0.752941544156577
22,rating_imageability_mean,0.9573152784677412
22,rating_others_thoughts_mean,0.977938010443739
22,rating_physical_mean,0.9923564514680545
22,rating_places_mean,0.9925678472233544
22,rating_valence_mean,0.9820078577639889
22,rating_arousal_mean,0.9814473147948815
22,rating_sense_mean,0.6832852740925108
29,rating_imageability_mean,0.9523014537261625
29,rating_others_thoughts_mean,0.9764852111096056
29,rating_physical_mean,0.9919210697364901
29,rating_places_mean,0.9916766744047962
29,rating_valence_mean,0.9766839076825566
29,rating_arousal_mean,0.9793474320412981
29,rating_sense_mean,0.6260376864034942
36,rating_imageability_mean,0.9450123747031806
36,rating_others_thoughts_mean,0.9706006445225731
36,rating_physical_mean,0.9906849461369304
36,rating_places_mean,0.9896313918688779
36,rating_valence_mean,0.9724152221716609
36,rating_arousal_mean,0.971298882035359
36,rating_sense_mean,0.5968957590607196
43,rating_imageability_mean,0.9425360812541751
43,rating_others_thoughts_mean,0.9652253386003521
43,rating_physical_mean,0.989762324482995
43,rating_places_mean,0.9893798117131911
43,rating_valence_mean,0.9701881331125269
43,rating_arousal_mean,0.9661364652347708
43,rating_sense_mean,0.5630548197188784
50,rating_imageability_mean,0.937883917737398
50,rating_others_thoughts_mean,0.9606074706725306
50,rating_physical_mean,0.9877960160438599
50,rating_places_mean,0.9883349120508026
50,rating_valence_mean,0.9586695761731332
50,rating_arousal_mean,0.9582255827325336
50,rating_sense_mean,0.538418542631554
57,rating_imageability_mean,0.9346172500230205
57,rating_others_thoughts_mean,0.9569384625208185
57,rating_physical_mean,0.9869932266999643
57,rating_places_mean,0.985818871313113
57,rating_valence_mean,0.9506741110714807
57,rating_arousal_mean,0.9528866984203516
57,rating_sense_mean,0.5231222907066793
64,rating_imageability_mean,0.9265168537261468
64,rating_others_thoughts_mean,0.9512436306792319
64,rating_physical_mean,0.9865335737690306
64,rating_places_mean,0.9838429413792641
64,rating_valence_mean,0.9488772160883606
64,rating_arousal_mean,0.9498123983881
64,rating_sense_mean,0.5034851837269623
71,rating_imageability_mean,0.9222126000196867
71,rating_others_thoughts_mean,0.9487532338082738
71,rating_physical_mean,0.9843754518652441
71,rating_places_mean,0.9825265260592085
71,rating_valence_mean,0.9439092456387951
71,rating_arousal_mean,0.9435971020300999
71,rating_sense_mean,0.48240926836523157
78,rating_imageability_mean,0.9144832023799881
78,rating_others_thoughts_mean,0.9395922213120005
78,rating_physical_mean,0.9801442186802445
78,rating_places_mean,0.9799113875362129
78,rating_valence_mean,0.9389238682436135
78,rating_arousal_mean,0.9382877529954039
78,rating_sense_mean,0.4612751832580697
85,rating_imageability_mean,0.912988721734041
85,rating_others_thoughts_mean,0.934653652334739
85,rating_physical_mean,0.9776996290023587
85,rating_places_mean,0.9785028143842454
85,rating_valence_mean,0.9336322692423477
85,rating_arousal_mean,0.9309278543096271
85,rating_sense_mean,0.448727634821512
92,rating_imageability_mean,0.9112526824744459
92,rating_others_thoughts_mean,0.9266421320033892
92,rating_physical_mean,0.9748376365842912
92,rating_places_mean,0.9755788268561482
92,rating_valence_mean,0.9301015818134863
92,rating_arousal_mean,0.9273249920246738
92,rating_sense_mean,0.44039776771367456
99,rating_imageability_mean,0.9062483508017843
99,rating_others_thoughts_mean,0.9182751398185276
99,rating_physical_mean,0.9728794205000377
99,rating_places_mean,0.9741192409534539
99,rating_valence_mean,0.9277087708050925
99,rating_arousal_mean,0.9239584603197145
99,rating_sense_mean,0.4300800987298511
106,rating_imageability_mean,0.9030901473551612
106,rating_others_thoughts_mean,0.9109690163424871
106,rating_physical_mean,0.9721123548316984
106,rating_places_mean,0.9726380229468471
106,rating_valence_mean,0.9250352992081965
106,rating_arousal_mean,0.9193953556139083
106,rating_sense_mean,0.4245807595536236
113,rating_imageability_mean,0.901648269663972
113,rating_others_thoughts_mean,0.903373633342248
113,rating_physical_mean,0.971424016072783
113,rating_places_mean,0.9713368439873024
113,rating_valence_mean,0.923710938726377
113,rating_arousal_mean,0.9167859769064931
113,rating_sense_mean,0.4190076116010959
120,rating_imageability_mean,0.8992621125092034
120,rating_others_thoughts_mean,0.8949208419478103
120,rating_physical_mean,0.9695427545086497
120,rating_places_mean,0.9697492170063998
120,rating_valence_mean,0.9217512810998376
120,rating_arousal_mean,0.9122368545185832
120,rating_sense_mean,0.40832898154270936
127,rating_imageability_mean,0.8985256596758383
127,rating_others_thoughts_mean,0.8909650688320361
127,rating_physical_mean,0.967353830596632
127,rating_places_mean,0.9663813270850433
127,rating_valence_mean,0.9215599371097201
127,rating_arousal_mean,0.9103140938487614
127,rating_sense_mean,0.40317931041431676
134,rating_imageability_mean,0.8979030432670707
134,rating_others_thoughts_mean,0.8872760291008033
134,rating_physical_mean,0.9664671234824629
134,rating_places_mean,0.9631752656050709
134,rating_valence_mean,0.9169248357758346
134,rating_arousal_mean,0.9088262726151636
134,rating_sense_mean,0.4026018463211505
141,rating_imageability_mean,0.8964963218694674
141,rating_others_thoughts_mean,0.8804241613377116
141,rating_physical_mean,0.9634220909644049
141,rating_places_mean,0.9597284790722772
141,rating_valence_mean,0.9133793606970236
141,rating_arousal_mean,0.9066034159487687
141,rating_sense_mean,0.3975590034772165
148,rating_imageability_mean,0.8947914283012718
148,rating_others_thoughts_mean,0.8781701570688326
148,rating_physical_mean,0.9618779423328829
148,rating_places_mean,0.956261618530453
148,rating_valence_mean,0.9117901040732672
148,rating_arousal_mean,0.9012186080919908
148,rating_sense_mean,0.394469916679984
155,rating_imageability_mean,0.8905786424919581
155,rating_others_thoughts_mean,0.8752827768330861
155,rating_physical_mean,0.9562138165257401
155,rating_places_mean,0.9535012799641027
155,rating_valence_mean,0.9072827990412787
155,rating_arousal_mean,0.8973363116035975
155,rating_sense_mean,0.3895356993347403
162,rating_imageability_mean,0.8882429452588922
162,rating_others_thoughts_mean,0.8692554242300251
162,rating_physical_mean,0.9549159996090654
162,rating_places_mean,0.9457433397998674
162,rating_valence_mean,0.9040347136471851
162,rating_arousal_mean,0.8933953080127653
162,rating_sense_mean,0.3884216170234487
169,rating_imageability_mean,0.8851998395090179
169,rating_others_thoughts_mean,0.8623885059603328
169,rating_physical_mean,0.9506198332487644
169,rating_places_mean,0.9361957233490087
169,rating_valence_mean,0.9030081340953162
169,rating_arousal_mean,0.8932148609976271
169,rating_sense_mean,0.385310765574019
176,rating_imageability_mean,0.8836174499608886
176,rating_others_thoughts_mean,0.8533876008146507
176,rating_physical_mean,0.94813633290271
176,rating_places_mean,0.9333714194174101
176,rating_valence_mean,0.8960325310148352
176,rating_arousal_mean,0.8922012998156237
176,rating_sense_mean,0.37888655106314817
183,rating_imageability_mean,0.8832784716767558
183,rating_others_thoughts_mean,0.8488933638830339
183,rating_physical_mean,0.946200348242097
183,rating_places_mean,0.9323799626207344
183,rating_valence_mean,0.8938138155707543
183,rating_arousal_mean,0.8910607673270513
183,rating_sense_mean,0.3745939727348765
190,rating_imageability_mean,0.881244183278055
190,rating_others_thoughts_mean,0.8448857494280515
190,rating_physical_mean,0.9426419471089449
190,rating_places_mean,0.9276843394249682
190,rating_valence_mean,0.8924637451991833
190,rating_arousal_mean,0.8900351739724996
190,rating_sense_mean,0.3713007193803629
197,rating_imageability_mean,0.8756201801251806
197,rating_others_thoughts_mean,0.8365123076760965
197,rating_physical_mean,0.9409627771030679
197,rating_places_mean,0.923013261424699
197,rating_valence_mean,0.8905802268783668
197,rating_arousal_mean,0.8835050314578548
197,rating_sense_mean,0.368185925635814
204,rating_imageability_mean,0.8713171431182937
204,rating_others_thoughts_mean,0.82774549396141
204,rating_physical_mean,0.9378940726580824
204,rating_places_mean,0.9152877329993585
204,rating_valence_mean,0.888897617462767
204,rating_arousal_mean,0.8820595069277054
204,rating_sense_mean,0.3654844166362362
211,rating_imageability_mean,0.8675189240664875
211,rating_others_thoughts_mean,0.8206679388015695
211,rating_physical_mean,0.9340051501331257
211,rating_places_mean,0.9141910237555705
211,rating_valence_mean,0.8868264810992936
211,rating_arousal_mean,0.8792423958627692
211,rating_sense_mean,0.36344291688978303
218,rating_imageability_mean,0.8638095540290641
218,rating_others_thoughts_mean,0.809554189027293
218,rating_physical_mean,0.9308005173217475
218,rating_places_mean,0.9120528712042837
218,rating_valence_mean,0.8822966604058392
218,rating_arousal_mean,0.8744548712315203
218,rating_sense_mean,0.35246508765921514
225,rating_imageability_mean,0.8585694584820539
225,rating_others_thoughts_mean,0.8055867032140378
225,rating_physical_mean,0.9267906039779039
225,rating_places_mean,0.9071159746845388
225,rating_valence_mean,0.8804776996703634
225,rating_arousal_mean,0.869524516922693
225,rating_sense_mean,0.34928912275945734
232,rating_imageability_mean,0.8576494953628004
232,rating_others_thoughts_mean,0.8018550257908446
232,rating_physical_mean,0.9254122721994128
232,rating_places_mean,0.9046244563721969
232,rating_valence_mean,0.8754395809880053
232,rating_arousal_mean,0.8663655027094019
232,rating_sense_mean,0.3481799962504063
239,rating_imageability_mean,0.8543793073868569
239,rating_others_thoughts_mean,0.7966065360518881
239,rating_physical_mean,0.9222550085598591
239,rating_places_mean,0.9017401612616626
239,rating_valence_mean,0.8702390469288626
239,rating_arousal_mean,0.864734014814233
239,rating_sense_mean,0.34540859837074966
246,rating_imageability_mean,0.8463195615437824
246,rating_others_thoughts_mean,0.7908018540604737
246,rating_physical_mean,0.9196471665857224
246,rating_places_mean,0.8967441175074068
246,rating_valence_mean,0.864067074401677
246,rating_arousal_mean,0.8638412959619404
246,rating_sense_mean,0.3413583789248785
253,rating_imageability_mean,0.839936605104416
253,rating_others_thoughts_mean,0.783930140084014
253,rating_physical_mean,0.9176434303758364
253,rating_places_mean,0.8949794047419012
253,rating_valence_mean,0.856263601237395
253,rating_arousal_mean,0.8618902713395061
253,rating_sense_mean,0.34076977073724457
260,rating_imageability_mean,0.8330799740762527
260,rating_others_thoughts_mean,0.7797648609137058
260,rating_physical_mean,0.9117312295263605
260,rating_places_mean,0.8909130615866458
260,rating_valence_mean,0.8483328992043395
260,rating_arousal_mean,0.8579712064241817
260,rating_sense_mean,0.3404883170624112
267,rating_imageability_mean,0.8296515580612062
267,rating_others_thoughts_mean,0.7778196228614921
267,rating_physical_mean,0.9082168186297053
267,rating_places_mean,0.8875897168323468
267,rating_valence_mean,0.8429129909258507
267,rating_arousal_mean,0.8553263872982813
267,rating_sense_mean,0.3379017788037575
274,rating_imageability_mean,0.8251817111960205
274,rating_others_thoughts_mean,0.7764005743528788
274,rating_physical_mean,0.9039395268146239
274,rating_places_mean,0.8866260109981627
274,rating_valence_mean,0.8401600891315292
274,rating_arousal_mean,0.8520818570457861
274,rating_sense_mean,0.33699643717913763
281,rating_imageability_mean,0.8210170144420704
281,rating_others_thoughts_mean,0.7704591492862107
281,rating_physical_mean,0.9017744655998232
281,rating_places_mean,0.8833764484835935
281,rating_valence_mean,0.8383869738012693
281,rating_arousal_mean,0.8503861077197289
281,rating_sense_mean,0.3364934928789095
288,rating_imageability_mean,0.8102217254762735
288,rating_others_thoughts_mean,0.7669076305748371
288,rating_physical_mean,0.8942642946803475
288,rating_places_mean,0.8818333482973945
288,rating_valence_mean,0.8344000757656033
288,rating_arousal_mean,0.8494779907076939
288,rating_sense_mean,0.33596255216162274
295,rating_imageability_mean,0.8062788245485429
295,rating_others_thoughts_mean,0.762541296171933
295,rating_physical_mean,0.8927680961172719
295,rating_places_mean,0.879188144821602
295,rating_valence_mean,0.8333451711301857
295,rating_arousal_mean,0.8473492073193604
295,rating_sense_mean,0.33375621953886225
302,rating_imageability_mean,0.7997781561849441
302,rating_others_thoughts_mean,0.7541369970486265
302,rating_physical_mean,0.8790356232530931
302,rating_places_mean,0.8746217713918205
302,rating_valence_mean,0.830154991516757
302,rating_arousal_mean,0.8465123769635501
302,rating_sense_mean,0.32728074246240935
309,rating_imageability_mean,0.7861084466245625
309,rating_others_thoughts_mean,0.7492891433968014
309,rating_physical_mean,0.8733605587724318
309,rating_places_mean,0.8709499850379356
309,rating_valence_mean,0.8258806890806092
309,rating_arousal_mean,0.8428188667151532
309,rating_sense_mean,0.3259796534462722
316,rating_imageability_mean,0.7809530702675739
316,rating_others_thoughts_mean,0.7450992971785496
316,rating_physical_mean,0.8676873888152158
316,rating_places_mean,0.862320382886056
316,rating_valence_mean,0.825091595228469
316,rating_arousal_mean,0.842338329316654
316,rating_sense_mean,0.32462672222835764
323,rating_imageability_mean,0.7663549476611042
323,rating_others_thoughts_mean,0.7400884016273065
323,rating_physical_mean,0.8522988569853539
323,rating_places_mean,0.8529134955209812
323,rating_valence_mean,0.8245125934227111
323,rating_arousal_mean,0.8416961894437895
323,rating_sense_mean,0.32396700297455283
330,rating_imageability_mean,0.7551267843119767
330,rating_others_thoughts_mean,0.7346983680225874
330,rating_physical_mean,0.8353653141762729
330,rating_places_mean,0.8425396506957633
330,rating_valence_mean,0.8221950114969129
330,rating_arousal_mean,0.8403661691597023
330,rating_sense_mean,0.32307130935530726
337,rating_imageability_mean,0.7542450373663321
337,rating_others_thoughts_mean,0.7309274150718661
337,rating_physical_mean,0.8348336076939832
337,rating_places_mean,0.838047623660798
337,rating_valence_mean,0.8208730054732916
337,rating_arousal_mean,0.8384152161696783
337,rating_sense_mean,0.3205164029591534
344,rating_imageability_mean,0.7377946546919837
344,rating_others_thoughts_mean,0.7243509988283682
344,rating_physical_mean,0.8138664624127514
344,rating_places_mean,0.8256859938246208
344,rating_valence_mean,0.8198467137146078
344,rating_arousal_mean,0.8324577962310036
344,rating_sense_mean,0.3163234587198518
351,rating_imageability_mean,0.7328266181520933
