step,feature_name,r2
0,log-prob-pcfg_mean,0.9577690929580102
0,rating_gram_mean,0.9100042553784985
0,rating_frequency_mean,0.9223400836548841
0,rating_conversational_mean,0.93138927681968
0,dep_length_mean,0.8984822255780861
0,avg_word_freq_zipf,0.9762314545052597
0,avg_word_length,0.9693513726373482
1,log-prob-pcfg_mean,0.9571381686338456
1,rating_gram_mean,0.9049188733413249
1,rating_frequency_mean,0.9148393278298832
1,rating_conversational_mean,0.9296729227656063
1,dep_length_mean,0.8984754127068479
1,avg_word_freq_zipf,0.9761113646232962
1,avg_word_length,0.9692897877800755
2,log-prob-pcfg_mean,0.9570807345101074
2,rating_gram_mean,0.8996484692170257
2,rating_frequency_mean,0.9074870656104637
2,rating_conversational_mean,0.9270293249212413
2,dep_length_mean,0.8984271165684955
2,avg_word_freq_zipf,0.9759991538119788
2,avg_word_length,0.9691357213023712
3,log-prob-pcfg_mean,0.9568758973601151
3,rating_gram_mean,0.8994119637009067
3,rating_frequency_mean,0.9073876991392628
3,rating_conversational_mean,0.926834184162628
3,dep_length_mean,0.8984219821823546
3,avg_word_freq_zipf,0.9758315128011134
3,avg_word_length,0.969086454429093
4,log-prob-pcfg_mean,0.9568603812091478
4,rating_gram_mean,0.8990731084810976
4,rating_frequency_mean,0.9071535086260811
4,rating_conversational_mean,0.9268139546296923
4,dep_length_mean,0.8983767161592587
4,avg_word_freq_zipf,0.9755194469036537
4,avg_word_length,0.9690811610100787
5,log-prob-pcfg_mean,0.9566092322792487
5,rating_gram_mean,0.898282774198499
5,rating_frequency_mean,0.9013259194659615
5,rating_conversational_mean,0.924606731375379
5,dep_length_mean,0.8959200448472966
5,avg_word_freq_zipf,0.9755072612098616
5,avg_word_length,0.9690808627108216
6,log-prob-pcfg_mean,0.9566058195191295
6,rating_gram_mean,0.8932868349900407
6,rating_frequency_mean,0.8985519185849703
6,rating_conversational_mean,0.9193804529185102
6,dep_length_mean,0.8946623169220738
6,avg_word_freq_zipf,0.9750762222439253
6,avg_word_length,0.9690659904059356
7,log-prob-pcfg_mean,0.9560413070149979
7,rating_gram_mean,0.8677994956444629
7,rating_frequency_mean,0.8818211775740942
7,rating_conversational_mean,0.9049695754078887
7,dep_length_mean,0.8945440686447756
7,avg_word_freq_zipf,0.9746756950404912
7,avg_word_length,0.9690291099359214
8,log-prob-pcfg_mean,0.9560429223176443
8,rating_gram_mean,0.8676331769212772
8,rating_frequency_mean,0.8808259279349774
8,rating_conversational_mean,0.9033890410680929
8,dep_length_mean,0.8939644758817545
8,avg_word_freq_zipf,0.9745844613852811
8,avg_word_length,0.9689503852887297
9,log-prob-pcfg_mean,0.9560100754122199
9,rating_gram_mean,0.8650798501296225
9,rating_frequency_mean,0.8734412864631306
9,rating_conversational_mean,0.9002819103886364
9,dep_length_mean,0.8932246633465164
9,avg_word_freq_zipf,0.9745088448460845
9,avg_word_length,0.968934401669917
10,log-prob-pcfg_mean,0.9559980960314338
10,rating_gram_mean,0.8645358078967241
10,rating_frequency_mean,0.8728478326229188
10,rating_conversational_mean,0.8976693512935496
10,dep_length_mean,0.8931196045754743
10,avg_word_freq_zipf,0.9745090724145729
10,avg_word_length,0.9689335332189609
11,log-prob-pcfg_mean,0.9553967788382239
11,rating_gram_mean,0.8643119276542715
11,rating_frequency_mean,0.8727992858562195
11,rating_conversational_mean,0.8973200545162969
11,dep_length_mean,0.8930951832347436
11,avg_word_freq_zipf,0.9744982350369444
11,avg_word_length,0.9685645391487135
12,log-prob-pcfg_mean,0.9553395246148642
12,rating_gram_mean,0.8638096878676077
12,rating_frequency_mean,0.8721646028903789
12,rating_conversational_mean,0.8972953130105209
12,dep_length_mean,0.8929919020732908
12,avg_word_freq_zipf,0.9745002806875387
12,avg_word_length,0.9685312415384669
13,log-prob-pcfg_mean,0.9551577078225628
13,rating_gram_mean,0.8632318796508813
13,rating_frequency_mean,0.8694361964022281
13,rating_conversational_mean,0.8971211138468171
13,dep_length_mean,0.8927165405113167
13,avg_word_freq_zipf,0.9740709585052035
13,avg_word_length,0.9681981552229829
14,log-prob-pcfg_mean,0.9543224898527272
14,rating_gram_mean,0.8464134223133284
14,rating_frequency_mean,0.854977581841043
14,rating_conversational_mean,0.891604545498467
14,dep_length_mean,0.8927078746731896
14,avg_word_freq_zipf,0.9730866034816896
14,avg_word_length,0.9680805607599053
15,log-prob-pcfg_mean,0.9541690780092416
15,rating_gram_mean,0.8445833623483067
15,rating_frequency_mean,0.8506944887530218
15,rating_conversational_mean,0.8891597124233414
