step,feature_name,r2
0,rating_imageability_mean,0.9924519794456591
0,rating_others_thoughts_mean,0.9914242424797358
0,rating_physical_mean,0.9911672097886818
0,rating_places_mean,0.9905968637847627
0,rating_valence_mean,0.9869083551278645
0,rating_arousal_mean,0.9825098396762416
0,rating_sense_mean,0.98484737553177
1,rating_imageability_mean,0.9919896925333587
1,rating_others_thoughts_mean,0.9906724866997296
1,rating_physical_mean,0.9904537776340381
1,rating_places_mean,0.9902677569190963
1,rating_valence_mean,0.9866001734274669
1,rating_arousal_mean,0.9820724948454249
1,rating_sense_mean,0.9779379374013676
8,rating_imageability_mean,0.9853530111162981
8,rating_others_thoughts_mean,0.9844233368692946
8,rating_physical_mean,0.9895769065902442
8,rating_places_mean,0.9895762850648014
8,rating_valence_mean,0.9826108428962115
8,rating_arousal_mean,0.9786380581462855
8,rating_sense_mean,0.9197672907339361
15,rating_imageability_mean,0.976036372586732
15,rating_others_thoughts_mean,0.9791657637022142
15,rating_physical_mean,0.9868487678188569
15,rating_places_mean,0.9881371903875799
15,rating_valence_mean,0.9788975539623166
15,rating_arousal_mean,0.9761392022111148
15,rating_sense_mean,0.873812862632741
22,rating_imageability_mean,0.9697905598775693
22,rating_others_thoughts_mean,0.9768142809035703
22,rating_physical_mean,0.9844154469697364
22,rating_places_mean,0.9872192385297092
22,rating_valence_mean,0.976711334691896
22,rating_arousal_mean,0.9754977303683654
22,rating_sense_mean,0.8370682187099822
29,rating_imageability_mean,0.9679307224228058
29,rating_others_thoughts_mean,0.9748970576207429
29,rating_physical_mean,0.9826725793585575
29,rating_places_mean,0.9867524807451278
29,rating_valence_mean,0.9738948919528944
29,rating_arousal_mean,0.9716458114244881
29,rating_sense_mean,0.8079299138125864
36,rating_imageability_mean,0.966928416819845
36,rating_others_thoughts_mean,0.9737585231327518
36,rating_physical_mean,0.9816442358586618
36,rating_places_mean,0.9864056890850689
36,rating_valence_mean,0.972168328024468
36,rating_arousal_mean,0.9681562839502653
36,rating_sense_mean,0.7873318816495004
43,rating_imageability_mean,0.9622137036448285
43,rating_others_thoughts_mean,0.9698457919555769
43,rating_physical_mean,0.9797198618477205
43,rating_places_mean,0.9839905215601943
