step,feature_name,r2
0,rating_imageability_mean,0.9999889666773939
0,rating_others_thoughts_mean,0.9999908708507823
0,rating_physical_mean,0.9999904755112028
0,rating_places_mean,0.9999819839378541
0,rating_valence_mean,0.9999855780352747
0,rating_arousal_mean,0.9999814032683468
0,rating_sense_mean,0.9999846046192766
1,rating_imageability_mean,0.9964525629348738
1,rating_others_thoughts_mean,0.9999636956452375
1,rating_physical_mean,0.9998152321444612
1,rating_places_mean,0.9999764740959894
1,rating_valence_mean,0.9998959231190183
1,rating_arousal_mean,0.9998995394204182
1,rating_sense_mean,0.9817955622798833
2,rating_imageability_mean,0.9919908068435075
2,rating_others_thoughts_mean,0.9992681217492478
2,rating_physical_mean,0.999772826512495
2,rating_places_mean,0.9999416919078669
2,rating_valence_mean,0.999626366747717
2,rating_arousal_mean,0.997498796382706
2,rating_sense_mean,0.9409307673553982
3,rating_imageability_mean,0.9867050301029725
3,rating_others_thoughts_mean,0.9932667367763993
3,rating_physical_mean,0.9993446125399923
3,rating_places_mean,0.9985178315126605
3,rating_valence_mean,0.9941985796547906
3,rating_arousal_mean,0.9957221947365127
3,rating_sense_mean,0.8803473635385323
4,rating_imageability_mean,0.9833107051992057
4,rating_others_thoughts_mean,0.9904819142966069
4,rating_physical_mean,0.9986685938824614
4,rating_places_mean,0.9982611300090837
4,rating_valence_mean,0.9935071555931229
4,rating_arousal_mean,0.9942970058728288
4,rating_sense_mean,0.8644707318736091
5,rating_imageability_mean,0.9832086591435981
5,rating_others_thoughts_mean,0.9904762722705764
5,rating_physical_mean,0.9984081512070425
5,rating_places_mean,0.9981432746902219
5,rating_valence_mean,0.9931913362443858
5,rating_arousal_mean,0.9940558851265613
5,rating_sense_mean,0.8644837161675339
6,rating_imageability_mean,0.982584229173056
6,rating_others_thoughts_mean,0.9903037048474705
6,rating_physical_mean,0.9980283297189249
6,rating_places_mean,0.9980988340470284
6,rating_valence_mean,0.992677496370331
6,rating_arousal_mean,0.9940547148771773
6,rating_sense_mean,0.8635177311043971
7,rating_imageability_mean,0.982583626290774
7,rating_others_thoughts_mean,0.9903016019491537
7,rating_physical_mean,0.9980236101684646
7,rating_places_mean,0.9977145700463232
7,rating_valence_mean,0.9925119866906357
7,rating_arousal_mean,0.9938105637226478
7,rating_sense_mean,0.8635174699563568
8,rating_imageability_mean,0.9814568158818895
8,rating_others_thoughts_mean,0.9901258058088962
8,rating_physical_mean,0.9979171182809109
8,rating_places_mean,0.9971966979036512
8,rating_valence_mean,0.9924873411463977
8,rating_arousal_mean,0.9936844128591124
8,rating_sense_mean,0.854851412511985
9,rating_imageability_mean,0.9780802271310187
9,rating_others_thoughts_mean,0.9880168660071125
9,rating_physical_mean,0.9969425486901639
9,rating_places_mean,0.9963422816257932
9,rating_valence_mean,0.9924343642261353
9,rating_arousal_mean,0.9895177970681032
9,rating_sense_mean,0.8134008670892243
10,rating_imageability_mean,0.9720524660618285
10,rating_others_thoughts_mean,0.9856935471550363
10,rating_physical_mean,0.996663608224466
10,rating_places_mean,0.9960506064961253
10,rating_valence_mean,0.9898160208883282
10,rating_arousal_mean,0.9886058807603174
10,rating_sense_mean,0.7826391670558154
11,rating_imageability_mean,0.9697221028587657
11,rating_others_thoughts_mean,0.9850288053953536
11,rating_physical_mean,0.9964407969584389
11,rating_places_mean,0.9960429589556895
11,rating_valence_mean,0.9866337704247652
11,rating_arousal_mean,0.9885199680519766
11,rating_sense_mean,0.7757303685069818
12,rating_imageability_mean,0.9692185412767249
12,rating_others_thoughts_mean,0.9850154162050854
12,rating_physical_mean,0.9956159502735996
12,rating_places_mean,0.9960065077408918
12,rating_valence_mean,0.9865609006646263
12,rating_arousal_mean,0.9882045852640466
12,rating_sense_mean,0.7711096897783154
13,rating_imageability_mean,0.9689926016081201
13,rating_others_thoughts_mean,0.9844605453849201
13,rating_physical_mean,0.9942630776575894
13,rating_places_mean,0.9960053256202033
13,rating_valence_mean,0.9861149962743774
13,rating_arousal_mean,0.9852412926927249
13,rating_sense_mean,0.7636052544397198
14,rating_imageability_mean,0.9689417527741613
14,rating_others_thoughts_mean,0.9842180317908615
14,rating_physical_mean,0.9939346541207004
14,rating_places_mean,0.995999968408039
14,rating_valence_mean,0.9859391774238335
14,rating_arousal_mean,0.9841983072325929
14,rating_sense_mean,0.7616279580457385
15,rating_imageability_mean,0.9682740483510861
15,rating_others_thoughts_mean,0.9839683777223193
15,rating_physical_mean,0.9938523778066549
15,rating_places_mean,0.9959674883956106
15,rating_valence_mean,0.9857887965716108
15,rating_arousal_mean,0.9832209566012553
15,rating_sense_mean,0.7499147044155061
