train,condition,language,model,roi,r1,r2,r3,r_mean,r_sd
control,random_1,Hindi,multiminilm,IFGorb,0.18277540485636767,-0.12594152148562546,0.08331269183699831,-0.021314414824313573,0.10462710666131189
control,random_2,Hindi,multiminilm,IFGorb,-0.018664989924447192,-0.0507803392890062,0.021553461034047393,-0.014613439127479404,0.036166900161526794
control,random_3,Hindi,multiminilm,IFGorb,0.09268844500549167,-0.021204110640165242,0.17780660441218563,0.07830124688601019,0.09950535752617544
control,random_0,Hindi,multiminilm,MFG,-0.002301958122376081,-0.02432885039389185,0.00797072043137086,-0.008179064981260495,0.016149785412631353
control,random_1,Hindi,multiminilm,MFG,0.0818943403194559,0.02513275824534062,0.187969188255035,0.10655097325018781,0.0814182150048472
control,random_2,Hindi,multiminilm,MFG,-0.1002806166710573,-0.045801412134559495,-0.09337504900097765,-0.06958823056776857,0.023786818433209077
control,random_3,Hindi,multiminilm,MFG,0.03390422134902607,0.13967965028384313,0.14574088316169884,0.14271026672277098,0.0030306164389278523
control,random_0,Hindi,multiminilm,PostTemp,0.1170183961687915,-0.013301463857421663,0.10965223701678387,0.0481753865796811,0.06147685043710276
control,random_1,Hindi,multiminilm,PostTemp,0.09435940536111362,0.006031916044773451,0.07114680328473791,0.03858935966475568,0.032557443619982224
control,random_2,Hindi,multiminilm,PostTemp,-0.043090674462571706,0.3717443703570567,0.003346073494651729,0.1875452219258542,0.18419914843120247
control,random_3,Hindi,multiminilm,PostTemp,0.0684670618176041,0.11493718183196017,0.12126291225061574,0.11810004704128796,0.003162865209327785
control,random_0,Hindi,xlmr_base,AntTemp,-0.07626969871549134,0.09458988971017004,0.09869005131506306,0.09663997051261655,0.002050080802446508
control,random_1,Hindi,xlmr_base,AntTemp,0.1411932368608928,-0.03915269014576773,0.011300956475789391,-0.013925866834989168,0.025226823310778558
control,random_2,Hindi,xlmr_base,AntTemp,0.15900358071806198,0.006854768923075126,-0.1813890082435464,-0.08726711966023563,0.09412188858331076
control,random_3,Hindi,xlmr_base,AntTemp,0.09492454609574753,0.04738031730853885,0.1527862568231303,0.10008328706583458,0.05270296975729572
control,random_0,Hindi,xlmr_base,IFG,0.01455462575527848,-0.07841362239107753,-0.09978913970090651,-0.08910138104599202,0.01068775865491449
control,random_1,Hindi,xlmr_base,IFG,0.21363260035544657,-0.20303122862498052,-0.1130721386655273,-0.1580516836452539,0.044979544979726616
control,random_2,Hindi,xlmr_base,IFG,0.2633539865439603,-0.06895821952888675,-0.0949991213111758,-0.08197867042003128,0.013020450891144522
control,random_3,Hindi,xlmr_base,IFG,0.14590750484433726,-0.025156871954700403,0.41912416005292746,0.19698364404911353,0.22214051600381393
control,random_0,Hindi,xlmr_base,IFGorb,0.037285417498414866,0.010819439800379962,0.11916279920871005,0.064991119504545,0.05417167970416504
control,random_1,Hindi,xlmr_base,IFGorb,0.08521957796582451,-0.0608194903498721,-0.032475975618959596,-0.04664773298441585,0.014171757365456252
control,random_2,Hindi,xlmr_base,IFGorb,0.19837888711239138,-0.04674969670549121,-0.10863203737501355,-0.07769086704025238,0.03094117033476117
control,random_3,Hindi,xlmr_base,IFGorb,0.11168115920216838,0.07186570770385155,-0.01710900648028923,0.027378350611781156,0.04448735709207039
control,random_0,Hindi,xlmr_base,MFG,-0.05987237361011521,-0.14224638300235928,-0.008479983152497903,-0.07536318307742859,0.06688319992493069
control,random_1,Hindi,xlmr_base,MFG,0.06147262240630975,-0.02755976545771455,0.0912424671002681,0.03184135082127677,0.05940111627899132
control,random_2,Hindi,xlmr_base,MFG,-0.0864702364047842,-0.13201252506237707,-0.2716392465811963,-0.20182588582178668,0.06981336075940962
control,random_3,Hindi,xlmr_base,MFG,0.002243834640528279,0.12489800884749762,0.05624071379576206,0.09056936132162983,0.034328647525867784
control,random_0,Hindi,xlmr_base,PostTemp,0.0428409707246402,-0.13698647527421673,-0.008160519818197057,-0.0725734975462069,0.06441297772800984
control,random_1,Hindi,xlmr_base,PostTemp,0.13701164895132778,-0.07145924512218668,-0.07479465098548181,-0.07312694805383424,0.0016677029316475647
control,random_2,Hindi,xlmr_base,PostTemp,0.0408121334576113,0.21145090356255525,-0.16320538890110164,0.0241227573307268,0.18732814623182845
control,random_3,Hindi,xlmr_base,PostTemp,-0.06347878822388031,-0.11437398091585534,0.16404405329463348,0.02483503618938907,0.13920901710524441
control,random_0,Hindi,xlmr_large,AntTemp,-0.10054483937556827,0.09308755019311434,0.08478981053042345,0.08893868036176888,0.004148869831345443
control,random_1,Hindi,xlmr_large,AntTemp,-0.08190267976508449,-0.11018562830204387,-0.06951219897373377,-0.08984891363788883,0.02033671466415505
control,random_2,Hindi,xlmr_large,AntTemp,-0.007994754046282825,0.015355244612271793,-0.1915648570756016,-0.08810480623166492,0.10346005084393671
control,random_3,Hindi,xlmr_large,AntTemp,0.015776675620035378,-0.1538744207484296,0.1257255020083947,-0.014074459370017459,0.13979996137841216
control,random_0,Hindi,xlmr_large,IFG,-0.13384049778217033,0.03518347542140033,-0.009069910564606338,0.013056782428396996,0.022126692993003336
control,random_1,Hindi,xlmr_large,IFG,0.0363938117706509,-0.24110939346463048,0.09785327715729718,-0.07162805815366666,0.16948133531096382
control,random_2,Hindi,xlmr_large,IFG,0.2846198007019555,-0.08089767896882796,0.0694036933657868,-0.0057469928015205785,0.07515068616730738
control,random_3,Hindi,xlmr_large,IFG,0.0899374192945547,-0.1219430601643199,0.18369495831390806,0.03087594907479408,0.15281900923911398
control,random_0,Hindi,xlmr_large,IFGorb,-0.09577697570052027,0.007588668091774678,0.08411876926237857,0.045853718677076626,0.03826505058530195
control,random_1,Hindi,xlmr_large,IFGorb,-0.06502491910804285,-0.08281054054694414,-0.09553809414773302,-0.08917431734733858,0.00636377680039444
control,random_2,Hindi,xlmr_large,IFGorb,-0.02619913087958172,-0.037252866764432166,-0.06224157663220839,-0.04974722169832028,0.012494354933888112
control,random_3,Hindi,xlmr_large,IFGorb,0.005870154534949542,-0.17279921246132343,0.11965802317851675,-0.026570594641403343,0.14622861781992008
control,random_0,Hindi,xlmr_large,MFG,-0.08066072999280288,-0.08300756513197771,-0.0077060019312708275,-0.04535678353162427,0.03765078160035344
control,random_1,Hindi,xlmr_large,MFG,-0.03178630864882895,0.03611846297156656,-0.018490252709515806,0.008814105131025377,0.027304357840541183
control,random_2,Hindi,xlmr_large,MFG,-0.02872643066656683,-0.09422189249991371,-0.011693734430316405,-0.05295781346511506,0.04126407903479865
control,random_3,Hindi,xlmr_large,MFG,-0.16844222906023718,0.07474708909835572,0.04951557695702929,0.0621313330276925,0.012615756070663214
control,random_0,Hindi,xlmr_large,PostTemp,-0.05999685598824968,0.10207298889926426,0.014332465183786693,0.05820272704152548,0.04387026185773879
control,random_1,Hindi,xlmr_large,PostTemp,-0.1753420366695633,0.042697191412427775,-0.05531222172458142,-0.006307515156076821,0.0490047065685046
control,random_2,Hindi,xlmr_large,PostTemp,-0.010988348061470655,-0.06395709717721602,-0.04185645224149102,-0.052906774709353524,0.011050322467862504
control,random_3,Hindi,xlmr_large,PostTemp,-0.1582745120436339,-0.374628348559947,0.1603457242655908,-0.10714131214717809,0.2674870364127689
control,random_0,Hindi,distilmbert,AntTemp,-0.0220631847137173,-0.04122246000724113,0.17120003756493407,0.06498878877884648,0.1062112487860876
control,random_1,Hindi,distilmbert,AntTemp,-0.26930662449158643,0.07480105577842941,0.009934476544356816,0.042367766161393115,0.032433289617036294
control,random_2,Hindi,distilmbert,AntTemp,0.01259839755807755,0.25793536115538196,-0.1438068523603658,0.05706425439750808,0.2008711067578739
control,random_3,Hindi,distilmbert,AntTemp,0.16453884351563253,0.16539975118141045,0.0012486180402753073,0.08332418461084289,0.08207556657056757
control,random_0,Hindi,distilmbert,IFG,-0.04458502302648806,0.09764327701804086,-0.04395786923524221,0.026842703891399325,0.07080057312664154
control,random_1,Hindi,distilmbert,IFG,-0.021212361160826854,-0.04304163280919794,0.007836379303631048,-0.017602626752783446,0.025439006056414495
control,random_2,Hindi,distilmbert,IFG,0.13321841257667533,0.027304477110304166,0.024781184910715445,0.026042831010509804,0.0012616460997943602
control,random_3,Hindi,distilmbert,IFG,0.15699267746735218,0.20659306791418222,0.05846896636996967,0.13253101714207594,0.07406205077210627
control,random_0,Hindi,distilmbert,IFGorb,-0.06410518090352418,-0.06862881961649304,0.15924471905441318,0.045307949718960065,0.1139367693354531
control,random_1,Hindi,distilmbert,IFGorb,-0.12339798521432405,0.04623505854987627,0.03632012371250087,0.04127759113118857,0.004957467418687703
control,random_2,Hindi,distilmbert,IFGorb,-0.029113253252343506,0.03956791604267849,-0.014582372788418174,0.012492771627130157,0.02707514441554833
control,random_3,Hindi,distilmbert,IFGorb,0.20017988307727988,-0.06003018218450013,-0.12371482222391157,-0.09187250220420586,0.03184232001970572
control,random_0,Hindi,distilmbert,MFG,-0.13253093922947407,0.10585724766392389,0.0013151886442826137,0.05358621815410325,0.052271029509820634
control,random_1,Hindi,distilmbert,MFG,-0.06846243203002982,0.05906314933776114,0.09558326253317492,0.07732320593546803,0.01826005659770689
control,random_2,Hindi,distilmbert,MFG,-0.07247699385958037,0.06805144722362594,0.09715324704316793,0.08260234713339693,0.014550899909770994
control,random_3,Hindi,distilmbert,MFG,0.03156926721969707,0.14036383916166828,0.019366443900336535,0.07986514153100241,0.06049869763066587
control,random_0,Hindi,distilmbert,PostTemp,-0.15521141541825237,-0.056871099783770265,0.06910534818904104,0.006117124202635389,0.06298822398640566
control,random_1,Hindi,distilmbert,PostTemp,-0.22113875100793126,0.04737256251296809,-0.02992947913500867,0.008721541688979711,0.03865102082398838
control,random_2,Hindi,distilmbert,PostTemp,0.10282010347124804,0.20144561683204662,0.10096494540286238,0.15120528111745452,0.05024033571459212
control,random_3,Hindi,distilmbert,PostTemp,0.26217172934395344,0.14124730717812747,-0.05232958854896329,0.04445885931458209,0.09678844786354537
control,random_0,Hindi,bert_base,AntTemp,-0.05254881339477141,0.2259404698450464,0.23883782463740316,0.23238914724122478,0.006448677396178382
control,random_1,Hindi,bert_base,AntTemp,-0.20691833505077506,-0.18482551627978863,-0.013179534465445024,-0.09900252537261683,0.0858229909071718
control,random_2,Hindi,bert_base,AntTemp,0.05985940066717066,-0.017582493245830087,-0.3108964521753839,-0.16423947271060702,0.1466569794647769
control,random_3,Hindi,bert_base,AntTemp,0.11654479153291294,0.11803545028664336,-0.050762504600641994,0.033636472843000684,0.08439897744364268
control,random_0,Hindi,bert_base,IFG,-0.08261307388204908,0.2128114434229332,0.342450876103239,0.2776311597630861,0.06481971634015289
control,random_1,Hindi,bert_base,IFG,0.11451466227496672,-0.23206315993981533,0.11235510279342414,-0.05985402857319559,0.17220913136661975
control,random_2,Hindi,bert_base,IFG,0.12324688660226277,-0.17727167317423134,-0.09835009340347411,-0.13781088328885271,0.039460789885378614
control,random_3,Hindi,bert_base,IFG,0.09556048488993678,-0.09644272701454991,0.10988174102967167,0.006719507007560882,0.10316223402211079
control,random_0,Hindi,bert_base,IFGorb,-0.0717823147311901,0.1749680762102746,0.12240368394594808,0.14868588007811134,0.02628219613216326
control,random_1,Hindi,bert_base,IFGorb,-0.05551207838642156,-0.23575937341978506,0.057496075773522566,-0.08913164882313125,0.1466277245966538
control,random_2,Hindi,bert_base,IFGorb,-0.005108888081198694,-0.1255551488570636,-0.10369546670898344,-0.11462530778302352,0.010929841074040075
control,random_3,Hindi,bert_base,IFGorb,-0.05984713944073044,0.11738392748597716,0.020628449255799684,0.06900618837088843,0.04837773911508874
control,random_0,Hindi,bert_base,MFG,-0.14589644664615278,0.2178109396192608,0.13112193800386268,0.17446643881156174,0.043344500807699055
control,random_1,Hindi,bert_base,MFG,-0.06197115679856363,-0.04088127187203589,0.2012906930414111,0.0802047105846876,0.1210859824567235
control,random_2,Hindi,bert_base,MFG,0.03268005808498148,0.11635299177568571,-0.24625290054835303,-0.06494995438633366,0.18130294616201936
control,random_3,Hindi,bert_base,MFG,-0.17896488399273727,0.1812650730289319,-0.22458678774410684,-0.021660857357587465,0.20292593038651938
control,random_0,Hindi,bert_base,PostTemp,-0.09730046530407759,0.08237805958722036,0.16381448233929394,0.12309627096325715,0.04071821137603679
control,random_1,Hindi,bert_base,PostTemp,-0.01391831835697744,-0.00854441010221471,0.04687705900594675,0.01916632445186602,0.02771073455408073
control,random_2,Hindi,bert_base,PostTemp,0.0758242541620634,-0.11411858112166859,-0.20596638141569676,-0.16004248126868267,0.045923900147014085
control,random_3,Hindi,bert_base,PostTemp,0.008062018638416261,0.06948585563174106,-0.07417954361821803,-0.0023468439932384857,0.07183269962497954
control,random_0,Hindi,mdeberta,AntTemp,-0.15486310436837447,-0.03179770850119452,0.09578058549967257,0.03199143849923902,0.06378914700043355
control,random_1,Hindi,mdeberta,AntTemp,0.03608897003966097,0.0012136069888465612,-0.17878675695795687,-0.08878657498455515,0.09000018197340172
control,random_2,Hindi,mdeberta,AntTemp,0.1267186921263288,0.0585099710455999,-0.12584197359397448,-0.033666001274187285,0.09217597231978719
control,random_3,Hindi,mdeberta,AntTemp,0.10896275626357513,0.0019382195185940628,-0.040180745592594325,-0.01912126303700013,0.021059482555594193
control,random_0,Hindi,mdeberta,IFG,-0.2667104815082115,0.08982356913588799,0.032002908588092564,0.06091323886199028,0.02891033027389771
control,random_1,Hindi,mdeberta,IFG,0.20897465919239971,-0.1379251657569346,-0.012305529522413839,-0.07511534763967422,0.06280981811726037
control,random_2,Hindi,mdeberta,IFG,0.24181141817407475,-0.18722256302079449,0.03793381552158972,-0.07464437374960238,0.11257818927119209
control,random_3,Hindi,mdeberta,IFG,0.29210465480491055,-0.05350853087939581,0.07677867166421248,0.011635070392408336,0.06514360127180414
control,random_0,Hindi,mdeberta,IFGorb,-0.08809679122137387,-0.055014013806745164,0.13274575083849396,0.0388658685158744,0.09387988232261957
control,random_1,Hindi,mdeberta,IFGorb,0.011317217368576132,-0.004607588558446264,-0.21069788146612903,-0.10765273501228764,0.10304514645384139
control,random_2,Hindi,mdeberta,IFGorb,0.20336150017076426,-0.1710666640473661,-0.09257861203503862,-0.13182263804120237,0.03924402600616374
control,random_3,Hindi,mdeberta,IFGorb,0.31757099698621405,0.010528020501197548,-0.12249114535486647,-0.055981562426834455,0.066509582928032
control,random_0,Hindi,mdeberta,MFG,-0.019298769905233992,-0.2499159865412864,0.13140485788167727,-0.05925556432980457,0.19066042221148183
control,random_1,Hindi,mdeberta,MFG,-0.0018722630302536818,0.07481050142086398,0.09794028459478285,0.08637539300782342,0.011564891586959433
control,random_2,Hindi,mdeberta,MFG,0.12645062102590315,-0.08771155524086356,-0.05449218796141938,-0.07110187160114147,0.01660968363972209
control,random_3,Hindi,mdeberta,MFG,0.15477142920265624,0.1085139917472461,-0.19872616627590287,-0.04510608726432838,0.15362007901157448
control,random_0,Hindi,mdeberta,PostTemp,0.015384034752265059,-0.08719622397701562,0.03965371059699254,-0.023771256690011542,0.06342496728700409
control,random_1,Hindi,mdeberta,PostTemp,0.034119502340238465,0.1310135391679342,-0.09681814522539826,0.01709769697126797,0.11391584219666623
control,random_2,Hindi,mdeberta,PostTemp,0.10297439570783208,-0.11285056598815735,0.10747304318942565,-0.0026887613993658507,0.11016180458879149
control,random_3,Hindi,mdeberta,PostTemp,0.1396867957338894,-0.04652254558858854,-0.02941253121468714,-0.037967538401637836,0.0085550071869507
control,random_0,Hindi,mt5_small,AntTemp,-0.02215355024785266,0.10356859731685064,0.11135198386354171,0.10746029059019618,0.0038916932733455353
control,random_1,Hindi,mt5_small,AntTemp,0.020787093927986243,0.03906907114546071,0.02075767500109759,0.02991337307327915,0.00915569807218156
control,random_2,Hindi,mt5_small,AntTemp,-0.037939834304791455,0.04641677529443066,0.06344363541589988,0.05493020535516527,0.00851343006073461
control,random_3,Hindi,mt5_small,AntTemp,0.010188430095793963,-0.06718463397244691,-0.00112981388284742,-0.03415722392764716,0.03302741004479974
control,random_0,Hindi,mt5_small,IFG,-0.06856963115469493,0.07463463332076886,0.1528488933237702,0.11374176332226953,0.039107130001500665
control,random_1,Hindi,mt5_small,IFG,0.14106407919214187,0.03508285820907953,0.10110320770674334,0.06809303295791144,0.0330101747488319
control,random_2,Hindi,mt5_small,IFG,0.06035180121945891,-0.006020247044901006,-0.08796801862633132,-0.04699413283561616,0.040973885790715155
control,random_3,Hindi,mt5_small,IFG,0.10075894580977518,-0.22877755342773773,-0.06620639239779082,-0.14749197291276428,0.08128558051497346
control,random_0,Hindi,mt5_small,IFGorb,0.010495621565364816,0.07931953710932876,0.022266724107648708,0.05079313060848874,0.028526406500840026
control,random_1,Hindi,mt5_small,IFGorb,-0.012119175892439066,0.003925693430393423,0.01996122335165955,0.011943458391026486,0.008017764960633063
control,random_2,Hindi,mt5_small,IFGorb,-0.027218327356284138,-0.07486258426586727,-0.01582595232221701,-0.04534426829404214,0.02951831597182513
control,random_3,Hindi,mt5_small,IFGorb,0.04846791281049093,0.0030519678690314857,-0.022291370296580803,-0.009619701213774659,0.012671669082806144
control,random_0,Hindi,mt5_small,MFG,-0.038256479807990386,0.012541752213171204,-0.04760361886894131,-0.01753093332788505,0.030072685541056257
control,random_1,Hindi,mt5_small,MFG,0.2537957561824672,0.083777625020489,0.011095252509693964,0.04743643876509148,0.03634118625539751
control,random_2,Hindi,mt5_small,MFG,-0.004361184642504718,0.007487391820226036,-0.1367850791509186,-0.06464884366534628,0.07213623548557231
control,random_3,Hindi,mt5_small,MFG,-0.07827531056677292,-0.06170973086642031,-0.19544380990455112,-0.1285767703854857,0.0668670395190654
control,random_0,Hindi,mt5_small,PostTemp,0.09355690482311635,0.18022035808933418,0.0026636183138664814,0.09144198820160034,0.08877836988773384
control,random_1,Hindi,mt5_small,PostTemp,0.030001505916997843,0.12435532636701697,-0.0061091890147051625,0.0591230686761559,0.06523225769086108
control,random_2,Hindi,mt5_small,PostTemp,0.05272385291056054,0.06158818541195923,0.12433866415271135,0.09296342478233528,0.031375239370376055
control,random_3,Hindi,mt5_small,PostTemp,-0.002858967913230018,-0.1385601878616816,-0.06353957610006755,-0.10104988198087457,0.03751030588080702
control,random_0,Hindi,mt5_base,AntTemp,-0.09571168994076994,0.17780201682197821,0.16109486964529082,0.1694484432336345,0.008353573588343696
control,random_1,Hindi,mt5_base,AntTemp,0.05156468962323356,0.09520892394749406,0.11760843924972494,0.1064086815986095,0.011199757651115444
control,random_2,Hindi,mt5_base,AntTemp,0.1494835967007868,0.13107260778235255,0.1643303129446589,0.14770146036350573,0.01662885258115318
control,random_3,Hindi,mt5_base,AntTemp,-0.052703560753780535,-0.10714308499956265,-0.029845384699236286,-0.06849423484939947,0.038648850150163186
control,random_0,Hindi,mt5_base,IFG,-0.10959038511027236,-0.07251175361633816,0.3461869627008562,0.13683760454225902,0.20934935815859718
control,random_1,Hindi,mt5_base,IFG,0.08945544179279638,-0.0014620641289582559,0.1447727288957107,0.07165533238337622,0.07311739651233447
control,random_2,Hindi,mt5_base,IFG,0.13217934919533805,-0.08911822285944404,0.044445471440803797,-0.022336375709320122,0.06678184715012392
control,random_3,Hindi,mt5_base,IFG,-0.06532772547793073,-0.1567525215481946,-0.01295332643204872,-0.08485292399012166,0.07189959755807294
control,random_0,Hindi,mt5_base,IFGorb,-0.12857833050430945,-0.006551975815665096,0.05603431129147206,0.024741167737903483,0.031293143553568575
control,random_1,Hindi,mt5_base,IFGorb,0.0396439695807223,0.07613724729325501,-0.07386931532040454,0.0011339659864252338,0.07500328130682977
control,random_2,Hindi,mt5_base,IFGorb,-0.05662076002217488,-0.06255140844485918,-0.04252116116708098,-0.052536284805970085,0.010015123638889099
control,random_3,Hindi,mt5_base,IFGorb,0.0593650139975275,-0.10763138633339205,0.08917485773291448,-0.009228264300238785,0.09840312203315327
control,random_0,Hindi,mt5_base,MFG,-0.17153017127892603,-0.1188288916190936,0.144003500596635,0.012587304488770698,0.1314161961078643
control,random_1,Hindi,mt5_base,MFG,0.10538534342785512,0.015205944387774855,0.15982780404195027,0.08751687421486257,0.07231092982708771
control,random_2,Hindi,mt5_base,MFG,0.07753486234481845,0.029779377531374777,-0.04667346935518531,-0.008447045911905265,0.03822642344328004
control,random_3,Hindi,mt5_base,MFG,0.016229526767554264,-0.02351495118512418,-0.0863506389789492,-0.05493279508203669,0.03141784389691251
control,random_0,Hindi,mt5_base,PostTemp,-0.007432518996159227,0.09181326539557287,0.052179673147473134,0.071996469271523,0.01981679612404987
control,random_1,Hindi,mt5_base,PostTemp,-0.01301144318650791,0.12898846348901605,0.06113071384918819,0.09505958866910212,0.033928874819913926
control,random_2,Hindi,mt5_base,PostTemp,0.18132163649174624,0.07749977957503781,0.11505943358197694,0.09627960657850737,0.018779827003469564
control,random_3,Hindi,mt5_base,PostTemp,-0.01679967372107853,-0.14596899253165677,0.056209125838105556,-0.044879933346775605,0.10108905918488116
control,random_0,Hindi,mt5_large,AntTemp,-0.12836885118037053,0.250305559977422,0.26335389566863554,0.25682972782302876,0.006524167845606776
control,random_1,Hindi,mt5_large,AntTemp,-0.19688342798528055,0.0709661648002268,0.05548541532506958,0.0632257900626482,0.0077403747375786106
control,random_2,Hindi,mt5_large,AntTemp,-0.01582455654579689,0.0851299642700295,-0.1981418411568121,-0.0565059384433913,0.1416359027134208
control,random_3,Hindi,mt5_large,AntTemp,0.18815766612912385,-0.09750536189688754,-0.14604479179678878,-0.12177507684683817,0.024269714949950623
control,random_0,Hindi,mt5_large,IFG,-0.12850751165531335,-0.043353648240684245,0.17367747682478113,0.06516191429204844,0.10851556253273269
control,random_1,Hindi,mt5_large,IFG,-0.021029870766053848,-0.16482326056058955,0.05373798157492851,-0.05554263949283052,0.10928062106775903
control,random_2,Hindi,mt5_large,IFG,0.10240814590096466,-0.10778757564699047,0.15424788369023024,0.023230154021619882,0.13101772966861036
control,random_3,Hindi,mt5_large,IFG,0.13479658722248183,-0.004070944205176589,0.12194842879921015,0.05893874229701678,0.06300968650219337
control,random_0,Hindi,mt5_large,IFGorb,-0.08945996312090895,-0.027043678149286557,0.14330225286233805,0.05812928735652575,0.0851729655058123
control,random_1,Hindi,mt5_large,IFGorb,-0.10297682163996368,-0.04037994077412607,-0.07929836293101084,-0.059839151852568453,0.01945921107844238
control,random_2,Hindi,mt5_large,IFGorb,0.08397290949534733,0.04051753297475515,-0.11084756094045303,-0.03516501398284894,0.0756825469576041
control,random_3,Hindi,mt5_large,IFGorb,0.16036718399079136,0.08839384818374166,-0.06842070605867363,0.009986571062534012,0.07840727712120765
control,random_0,Hindi,mt5_large,MFG,-0.11191830020865746,-0.1288197478575427,0.07376782751764106,-0.027525960169950812,0.10129378768759187
control,random_1,Hindi,mt5_large,MFG,0.06809847791007682,0.0410273055809186,0.039956930341084405,0.0404921179610015,0.0005351876199170963
control,random_2,Hindi,mt5_large,MFG,-0.14527148421249356,-0.04689265632853193,-0.05599313132756493,-0.051442893828048425,0.0045502374995165
control,random_3,Hindi,mt5_large,MFG,0.042973891792857724,0.11636345341333472,0.08589654545189108,0.1011299994326129,0.015233453980721817
control,random_0,Hindi,mt5_large,PostTemp,-0.07225517856313735,0.15049615070816819,0.21687688686448142,0.1836865187863248,0.03319036807815662
control,random_1,Hindi,mt5_large,PostTemp,-0.04377585963628126,0.15355074675552285,0.05313432111001463,0.10334253393276874,0.05020821282275411
control,random_2,Hindi,mt5_large,PostTemp,-0.1687910902655772,0.07268282230667747,-0.11778239730157311,-0.02254978749744782,0.09523260980412529
control,random_3,Hindi,mt5_large,PostTemp,0.012069633076888122,-0.21331630256642886,0.06530282533803793,-0.07400673861419546,0.1393095639522334
control,random_0,Hindi,mgpt,AntTemp,0.11175332995883011,0.15938062308069081,0.2912782687992513,0.22532944593997106,0.06594882285928023
control,random_1,Hindi,mgpt,AntTemp,0.05733911647463121,-0.034124806426117704,0.13167085161216463,0.04877302259302346,0.08289782901914117
control,random_2,Hindi,mgpt,AntTemp,0.0749402530122564,0.0169850848164947,0.08289752905178364,0.049941306934139174,0.03295622211764447
control,random_3,Hindi,mgpt,AntTemp,0.1614883928233692,0.07542635674114838,0.24177780083088848,0.15860207878601842,0.08317572204487005
control,random_0,Hindi,mgpt,IFG,0.4770720933334316,0.37139418827202536,0.788011181689026,0.5797026849805257,0.2083084967085003
control,random_1,Hindi,mgpt,IFG,0.4081387314222103,0.4077556363752104,0.7353802050987516,0.571567920736981,0.1638122843617706
control,random_2,Hindi,mgpt,IFG,-0.31440126842541405,-0.3863926558078112,-0.6425812041901341,-0.5144869299989726,0.12809427419116146
control,random_3,Hindi,mgpt,IFG,0.46863043110877417,0.34564477887966555,0.7681797487171728,0.5569122637984192,0.2112674849187536
control,random_0,Hindi,mgpt,IFGorb,0.03945084131705565,0.3562025704860773,0.13637282185231892,0.2462876961691981,0.10991487431687919
control,random_1,Hindi,mgpt,IFGorb,0.08706262179176466,0.3318736779366475,0.19159692126543945,0.26173529960104347,0.07013837833560403
control,random_2,Hindi,mgpt,IFGorb,0.03791715363521838,-0.1356406348170901,-0.014766379730585743,-0.07520350727383793,0.06043712754325218
control,random_3,Hindi,mgpt,IFGorb,0.10322283290891494,0.36839393259572256,0.15044413648496785,0.2594190345403452,0.10897489805537736
control,random_0,Hindi,mgpt,MFG,-0.09492392345803413,0.3163146437491175,0.5696968455209873,0.4430057446350524,0.1266911008859349
control,random_1,Hindi,mgpt,MFG,-0.026464845905749136,0.29544375805606793,0.34142664784740917,0.31843520295173855,0.02299144489567062
control,random_2,Hindi,mgpt,MFG,0.12421394410009022,-0.29520054716367294,-0.39469221276486977,-0.34494637996427135,0.04974583280059841
control,random_3,Hindi,mgpt,MFG,-0.07271989418409248,0.337412689706422,0.5587823613524074,0.44809752552941473,0.11068483582299271
control,random_0,Hindi,mgpt,PostTemp,-0.06543884446560087,-0.12788056593163785,0.3982192066972744,0.13516932038281826,0.26304988631445614
control,random_1,Hindi,mgpt,PostTemp,-0.06443867454687234,-0.07404904556920405,0.41674611705441694,0.17134853574260644,0.2453975813118105
control,random_2,Hindi,mgpt,PostTemp,0.07144028841019767,0.10101339426734766,-0.32031234876197356,-0.10964947724731294,0.21066287151466062
control,random_3,Hindi,mgpt,PostTemp,-0.037297450965681975,-0.14156857566741238,0.39161529844932114,0.12502336139095438,0.26659193705836676
control,random_0,Hindi,xglm_small,AntTemp,-0.24855524150325536,0.028638803812124677,-0.18608190974884833,-0.07872155296836184,0.1073603567804865
control,random_1,Hindi,xglm_small,AntTemp,0.20644444657997318,-0.039118071276014334,0.12262699957438014,0.04175446414918291,0.08087253542519723
control,random_2,Hindi,xglm_small,AntTemp,0.2679565456513683,0.11697211829756533,0.25738681027286464,0.18717946428521498,0.07020734598764966
control,random_3,Hindi,xglm_small,AntTemp,-0.009313801086424468,0.04722083928540766,0.04582023415774632,0.046520536721576994,0.000700302563830673
control,random_0,Hindi,xglm_small,IFG,-0.3518442340092087,-0.33101697529793767,-0.4086231906865444,-0.369820082992241,0.03880310769430337
control,random_1,Hindi,xglm_small,IFG,0.3594209852060341,-0.1258930670576184,0.24172192630119604,0.05791442962178882,0.1838074966794072
control,random_2,Hindi,xglm_small,IFG,0.49829031009438773,0.40081472657734085,0.7136958993595168,0.5572553129684288,0.156440586391088
control,random_3,Hindi,xglm_small,IFG,-0.11291397929718106,0.1365725375917111,-0.17178559001625604,-0.017606526212272475,0.15417906380398355
control,random_0,Hindi,xglm_small,IFGorb,0.08741607734348357,0.10118287245366049,0.045119455949941045,0.07315116420180076,0.028031708251859723
control,random_1,Hindi,xglm_small,IFGorb,0.09950819051446572,-0.06322950878514502,-0.21955122122011225,-0.14139036500262864,0.07816085621748362
control,random_2,Hindi,xglm_small,IFGorb,0.08401090816518844,0.2989044244132483,0.07712148064359936,0.18801295252842384,0.11089147188482448
