train,condition,language,model,r1,r2,r3,r_mean,r_sd
natstor,random_3,Mandarin,nllb200_distilled_1B,0.06791327889013349,0.1330623611336711,0.031450052418182876,0.07747523081399582,0.04203045335681111
natstor,random_0,Mandarin,nllb200_1B,0.031991078659480726,0.11209941120069325,-0.15279773591524545,-0.0029024153516904925,0.11092277067332793
natstor,random_1,Mandarin,nllb200_1B,-0.11057314276739767,0.18847277553391525,-0.07877761769876714,-0.00029266164408318457,0.13410700095656983
natstor,random_2,Mandarin,nllb200_1B,0.029128933255234184,0.2687736590569717,0.030945598307201595,0.10961606353980251,0.1125438587872387
natstor,random_3,Mandarin,nllb200_1B,-0.08621809046913644,0.18668750398394315,-0.09149563177570758,0.0029912605796997144,0.1299107270171429
natstor,random_0,Mandarin,xlm_align,0.1300355949934588,0.11701992845651997,0.1582550358499359,0.13510351976663823,0.01721136091010025
natstor,random_1,Mandarin,xlm_align,-0.12605592733052,0.20315174861920493,-0.0659252288139824,0.00372353082490084,0.14313777923264698
natstor,random_2,Mandarin,xlm_align,0.0011856113734819362,0.14374106584964563,0.1395602061276632,0.09482896111693025,0.06623784220712538
natstor,random_3,Mandarin,xlm_align,-0.29137301553295525,-0.029242028828407467,0.15342995403620796,-0.055728363441718255,0.18255330705545106
natstor,random_0,Mandarin,infoxlm_base,0.2416372118383727,0.1136755456688157,0.1526871972924601,0.16933331826654952,0.05354977130256363
natstor,random_1,Mandarin,infoxlm_base,-0.11799985192069809,0.2612812474364236,-0.26708156724548116,-0.04126672390991854,0.2224227141958681
natstor,random_2,Mandarin,infoxlm_base,-0.013970676165638787,0.1956177948932688,0.03134659816523071,0.07099790563095358,0.09004073684730558
natstor,random_3,Mandarin,infoxlm_base,-0.14620305978213644,-0.034421961380471315,0.21467113517265538,0.011348704670015872,0.150839344003471
natstor,random_0,Mandarin,infoxlm_large,0.1269116378470622,-0.015038382687773997,0.008241659859863698,0.040038305006383966,0.062159590648536295
natstor,random_1,Mandarin,infoxlm_large,0.04676961091665988,0.3275884625815284,-0.0671477322881407,0.10240344707001586,0.1658825059671256
natstor,random_2,Mandarin,infoxlm_large,-0.11977334122763718,0.06476338333715782,-0.16889121453884723,-0.07463372414310886,0.10058762862980977
natstor,random_3,Mandarin,infoxlm_large,-0.011456407204240968,-0.043249299531598465,0.08045453052002606,0.008582941261395543,0.05245214331531621
natstor,random_0,Mandarin,multiminilm,-0.059792869797715816,0.1406652733685315,0.11785113522333242,0.06624117959804937,0.08960490101978309
natstor,random_1,Mandarin,multiminilm,-0.08964945028063931,0.020585328867293053,0.1813547895206423,0.037430222702432014,0.11127634469735084
natstor,random_2,Mandarin,multiminilm,-0.1251318400599783,0.23413940215469478,0.061882677142020635,0.056963413078912374,0.14671311175172339
natstor,random_3,Mandarin,multiminilm,0.04881896586863064,0.018513130259298453,0.11676425078386099,0.061365448970596696,0.04108025762458952
natstor,random_0,Mandarin,xlmr_base,0.09032566515151988,0.10479986037385054,0.06727126641036485,0.08746559731191177,0.015453884781383485
natstor,random_1,Mandarin,xlmr_base,-0.12527957822877347,0.2752651409824514,-0.046867485465877115,0.034372692429266945,0.1733185754621159
natstor,random_2,Mandarin,xlmr_base,-0.02723332759050306,0.004075612079719044,0.024520945919505974,0.0004544101362406519,0.021283186388536757
natstor,random_3,Mandarin,xlmr_base,-0.1655370950768034,-0.07303912375895814,-0.05716259906046822,-0.09857960596540992,0.04778769032712798
natstor,random_0,Mandarin,xlmr_large,0.011253622439301066,0.036105382742635285,-0.025677346112207254,0.007227219689909699,0.02538287264427174
natstor,random_1,Mandarin,xlmr_large,-0.04230788207083636,0.3151408885140969,-0.056568428175524293,0.07208819275591208,0.17196278760299963
natstor,random_2,Mandarin,xlmr_large,-0.08035131572546031,0.0651961327307543,-0.017011364653363167,-0.010722182549356396,0.05958568226613745
natstor,random_3,Mandarin,xlmr_large,0.02070678002895069,-0.10960238857322406,-0.026574548243073134,-0.03849005226244883,0.05386157741516254
natstor,random_0,Mandarin,distilmbert,-0.16816137271231268,0.010907859315983015,0.02038765774287768,-0.045621951884484,0.08673484070110239
natstor,random_1,Mandarin,distilmbert,-0.15044914231701903,0.28147596511822953,0.021629749045817787,0.050885523949009435,0.1775420135857565
natstor,random_2,Mandarin,distilmbert,0.0203534205922194,0.10917552373675973,0.09715581024336525,0.07556158485744813,0.03934526171614723
natstor,random_3,Mandarin,distilmbert,-0.015120285341867773,0.11414329488504422,0.08868247437608393,0.06256849463975346,0.055908992994698904
natstor,random_0,Mandarin,bert_base,-0.1401976218403975,0.00815555742543362,0.0322181219737304,-0.03327464748041117,0.07624147422346081
natstor,random_1,Mandarin,bert_base,0.08415651417397464,0.31994473171248883,-0.0543150134291459,0.11659541081910585,0.15450307595651178
natstor,random_2,Mandarin,bert_base,-0.15837420901522775,0.09010094010811791,0.0822463012081549,0.004657677433681687,0.11532554165601472
natstor,random_3,Mandarin,bert_base,0.08634691695896024,-0.0273398463634611,0.09967448500376225,0.05289385186642046,0.056994097742543964
natstor,random_0,Mandarin,mdeberta,-0.2887700709638175,0.12976130471953767,0.028551609544886173,-0.04348571889979789,0.1782959349413888
natstor,random_1,Mandarin,mdeberta,-0.05085373114532883,0.15625364954209475,0.15605868440372664,0.08715286760016418,0.0975854342813719
natstor,random_2,Mandarin,mdeberta,0.02842870405564611,-0.13675150631945437,0.04852595094231419,-0.01993228377383136,0.08301013151107428
natstor,random_3,Mandarin,mdeberta,-0.21784851310050282,-0.1304260391816133,-0.06324083905071344,-0.13717179711094318,0.06329829990503862
natstor,random_0,Mandarin,mt5_small,-0.09253053631305336,0.03261742701045253,-0.05700241793129175,-0.03897184241129752,0.05265820240755189
natstor,random_1,Mandarin,mt5_small,0.04420898044574297,0.010013370597571602,-0.07546319277214132,-0.0070802805762755815,0.050328931000719
natstor,random_2,Mandarin,mt5_small,-0.015396078121405254,0.03989784150100456,0.07239619999014661,0.03229932112324864,0.036241542994675746
natstor,random_3,Mandarin,mt5_small,-0.1809423998695432,-0.10535280143029505,-0.15977973602590564,-0.14869164577524796,0.031839767138038176
natstor,random_0,Mandarin,mt5_base,0.03555053527693121,0.05575049522711538,0.08133987262580425,0.05754696770995028,0.018736530072711116
natstor,random_1,Mandarin,mt5_base,0.1581935377664473,0.3027445328765175,-0.04124752282179718,0.13989684927372253,0.14102886277458232
natstor,random_2,Mandarin,mt5_base,-0.0939794230069435,-0.19101584894449647,0.07118246404179955,-0.07127093596988014,0.10823968887257968
natstor,random_3,Mandarin,mt5_base,-0.21275463449311297,-0.11132120657954192,-0.12650416461248318,-0.15019333522837933,0.04466965918776176
natstor,random_0,Mandarin,mt5_large,-0.10511174713289842,0.019086923658133158,0.13269248507965725,0.015555887201630666,0.09711527301234561
natstor,random_1,Mandarin,mt5_large,0.06555625740771179,0.3698396656283333,0.041271682776006555,0.15888920193735057,0.1494936090938142
natstor,random_2,Mandarin,mt5_large,-0.20650417185716832,-0.05613958494461551,0.013851066430004114,-0.08293089679059323,0.0919327237820152
natstor,random_3,Mandarin,mt5_large,-0.05555879660949624,-0.03545220364463113,-0.22307116387003706,-0.10469405470805482,0.08410677241984178
natstor,random_0,Mandarin,mgpt,-0.19513460747553962,-0.47634901025269755,-0.057296257335437896,-0.242926625021225,0.1743834092599767
natstor,random_1,Mandarin,mgpt,-0.178598807197574,-0.491853764032494,-0.10594441331236047,-0.25879899484747615,0.16744264553893948
natstor,random_2,Mandarin,mgpt,0.09889322584767468,0.5279425415099467,0.10551778688980863,0.24411785141581,0.20071258427998445
natstor,random_3,Mandarin,mgpt,-0.30701250247083123,-0.6733241649595415,0.0112329932355276,-0.32303455806494835,0.279698832565938
natstor,random_0,Mandarin,xglm_small,-0.15132452556150924,-0.5287821541481978,-0.045155774959931325,-0.24175415155654612,0.20753595127092225
